age,gender,course,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
0.7142857142857144,1,1,1.0,1,0.2758620689655173,1,3,2,0,53.6
1.0,0,2,0.0918367346938774,1,0.8448275862068965,1,1,2,2,31.4
1.0,0,2,0.042517006802721,1,0.5689655172413793,1,3,2,0,34.8
0.2857142857142856,2,5,0.792517006802721,1,0.689655172413793,1,4,1,2,50.6
0.5714285714285716,1,6,0.4013605442176871,1,0.9482758620689654,0,4,2,1,53.3
0.1428571428571428,1,3,0.1122448979591836,1,1.0,2,2,0,2,49.7
0.5714285714285716,2,5,0.5935374149659862,1,0.6034482758620688,1,4,0,0,53.3
0.1428571428571428,0,1,0.6547619047619044,0,0.7758620689655172,0,0,1,2,42.5
1.0,2,2,0.5238095238095237,1,0.3275862068965517,2,1,2,0,28.0
0.7142857142857144,1,5,0.2517006802721087,0,0.6551724137931035,2,0,2,2,37.6
1.0,2,5,0.2619047619047618,1,0.2241379310344828,2,4,0,2,19.7
0.4285714285714284,0,2,0.7823129251700678,1,0.689655172413793,2,3,0,2,45.0
0.1428571428571428,1,3,0.6530612244897958,1,0.1896551724137931,2,3,0,0,61.5
0.7142857142857144,0,1,0.2431972789115645,1,0.6206896551724138,1,2,1,0,27.0
0.2857142857142856,0,4,1.0,1,1.0,2,3,0,2,57.9
0.7142857142857144,0,2,0.3758503401360544,0,0.3965517241379311,1,4,2,2,65.9
0.8571428571428572,2,2,0.389455782312925,1,0.4137931034482759,2,2,1,2,31.3
0.1428571428571428,0,3,0.7942176870748296,1,0.2931034482758621,2,0,1,2,25.5
0.2857142857142856,1,6,0.7108843537414966,1,0.2758620689655173,2,3,0,2,26.7
1.0,2,3,0.8656462585034013,1,0.1551724137931035,2,0,1,2,74.3
0.5714285714285716,0,6,0.2210884353741495,1,0.3448275862068964,0,4,2,2,45.7
0.4285714285714284,0,2,0.5935374149659862,1,0.9482758620689654,1,3,2,0,53.5
0.1428571428571428,0,5,0.0663265306122448,1,0.6034482758620688,0,0,0,2,73.7
0.2857142857142856,1,1,0.4234693877551019,1,0.810344827586207,0,1,0,2,42.9
0.1428571428571428,0,6,0.302721088435374,1,0.3103448275862069,1,4,0,0,56.4
0.2857142857142856,1,4,0.6734693877551019,1,0.913793103448276,0,2,2,0,69.5
0.5714285714285716,0,4,0.314625850340136,1,1.0,1,4,1,2,35.6
0.4285714285714284,2,5,0.5697278911564623,1,0.8275862068965517,0,4,1,2,38.1
0.1428571428571428,1,2,0.5476190476190474,1,0.8965517241379312,1,3,0,2,80.9
0.4285714285714284,0,5,0.9625850340136052,1,0.7068965517241378,1,4,2,0,64.7
1.0,1,5,0.4659863945578231,0,0.0344827586206897,2,3,2,2,32.1
0.1428571428571428,1,3,0.4064625850340135,0,0.879310344827586,0,0,1,2,63.8
0.2857142857142856,2,1,0.6020408163265305,1,0.4827586206896553,0,1,0,0,32.0
1.0,0,4,0.5272108843537413,1,0.3275862068965517,1,4,2,2,37.3
1.0,2,5,0.3486394557823129,0,0.7413793103448277,1,3,2,2,61.9
0.5714285714285716,1,5,0.2108843537414965,0,0.6034482758620688,2,4,2,2,30.3
0.8571428571428572,1,1,0.8741496598639453,1,0.3793103448275862,0,4,2,0,62.1
0.7142857142857144,2,5,0.1224489795918366,1,0.7758620689655172,1,4,1,1,38.1
0.1428571428571428,2,1,0.6105442176870748,1,0.6034482758620688,1,1,0,1,60.4
1.0,2,1,0.0731292517006801,1,0.9655172413793102,1,4,2,2,45.4
0.7142857142857144,2,6,0.5646258503401358,1,0.689655172413793,1,2,2,1,61.6
0.4285714285714284,2,3,0.7840136054421767,0,0.3448275862068964,0,3,2,2,39.9
0.2857142857142856,2,5,0.4710884353741496,1,0.8620689655172412,2,3,1,1,38.8
0.8571428571428572,1,5,0.5340136054421767,1,0.793103448275862,2,1,2,0,62.6
0.2857142857142856,0,5,0.6632653061224487,1,0.1724137931034483,2,4,1,1,37.0
0.4285714285714284,1,3,0.3622448979591834,1,0.5862068965517241,0,2,0,1,59.2
0.1428571428571428,1,2,0.1139455782312923,1,0.1206896551724138,2,3,1,1,27.2
0.7142857142857144,2,3,0.726190476190476,1,1.0,2,0,0,2,66.7
0.8571428571428572,2,6,0.921768707482993,1,0.724137931034483,1,3,0,2,48.3
0.5714285714285716,2,1,0.7704081632653061,1,0.5000000000000001,1,4,1,2,68.1
0.1428571428571428,1,1,0.6598639455782311,1,0.879310344827586,1,4,1,2,34.7
0.2857142857142856,0,2,0.7976190476190474,1,0.5172413793103449,1,0,0,2,56.0
1.0,1,4,0.0374149659863944,1,0.2068965517241379,0,4,0,2,40.7
0.1428571428571428,1,5,0.9030612244897958,1,0.5517241379310344,1,0,1,0,62.5
0.4285714285714284,0,2,0.2568027210884352,1,0.879310344827586,2,2,2,1,32.9
0.7142857142857144,0,4,0.7363945578231292,1,0.7068965517241378,1,3,2,0,60.0
0.8571428571428572,2,1,0.3758503401360544,1,0.7758620689655172,0,3,1,1,31.0
0.8571428571428572,2,5,0.4455782312925169,0,0.9310344827586208,0,2,2,2,50.3
0.5714285714285716,0,2,0.4302721088435375,1,0.086206896551724,2,1,2,0,38.9
0.5714285714285716,1,4,0.0017006802721087,1,0.2413793103448276,0,4,2,2,32.2
0.2857142857142856,1,5,0.6088435374149659,1,0.3793103448275862,2,2,0,2,50.4
0.5714285714285716,0,5,0.5153061224489797,1,0.3103448275862069,1,2,0,0,68.0
1.0,0,4,0.7806122448979591,1,0.0517241379310345,1,0,2,2,64.2
0.8571428571428572,2,4,0.7295918367346936,1,0.5862068965517241,0,0,0,1,52.2
0.8571428571428572,0,6,0.7125850340136053,1,0.4310344827586206,1,0,1,2,46.7
0.8571428571428572,0,6,0.1513605442176869,1,0.7068965517241378,0,2,2,2,38.9
0.1428571428571428,0,4,0.7380952380952379,1,0.6724137931034483,2,0,0,0,67.9
1.0,0,3,0.3741496598639455,1,0.913793103448276,2,4,2,2,48.8
0.8571428571428572,2,4,0.6819727891156462,1,0.8620689655172412,1,1,2,2,44.9
0.7142857142857144,0,6,0.0340136054421768,1,0.8448275862068965,2,2,1,0,34.3
0.7142857142857144,1,1,0.1887755102040815,1,0.5862068965517241,0,2,0,2,48.2
0.2857142857142856,2,6,0.0272108843537415,1,0.3965517241379311,2,4,0,1,25.2
0.1428571428571428,1,1,0.3537414965986394,0,0.3793103448275862,0,1,2,0,25.6
0.4285714285714284,1,6,0.9336734693877548,1,0.3620689655172414,0,3,2,2,50.1
0.4285714285714284,1,2,0.6377551020408161,1,0.2586206896551724,0,1,2,1,44.0
0.2857142857142856,0,3,0.2312925170068026,1,1.0,1,4,2,2,42.3
0.2857142857142856,2,3,0.2397959183673469,1,0.1206896551724138,1,0,1,0,26.5
0.8571428571428572,1,1,0.0408163265306121,0,0.5000000000000001,1,3,1,2,37.0
1.0,2,1,0.8588435374149657,0,1.0,0,1,1,2,28.1
0.8571428571428572,1,6,0.8027210884353739,1,0.5000000000000001,2,0,2,0,55.3
0.8571428571428572,1,2,0.0969387755102039,0,0.7758620689655172,2,2,0,2,47.3
0.7142857142857144,0,5,0.0629251700680271,1,0.9310344827586208,1,4,1,0,29.2
0.2857142857142856,2,5,0.1666666666666665,1,0.7413793103448277,0,2,1,1,45.2
0.7142857142857144,0,2,0.6921768707482991,1,0.2413793103448276,0,4,2,1,39.6
0.5714285714285716,0,1,1.0,1,0.2413793103448276,2,2,2,2,59.9
0.8571428571428572,1,1,0.1700680272108843,1,0.3448275862068964,2,2,1,2,34.7
0.5714285714285716,2,4,0.2363945578231291,1,0.793103448275862,0,4,0,2,47.6
0.7142857142857144,0,4,0.5544217687074828,1,0.913793103448276,1,1,2,2,68.7
0.1428571428571428,2,6,0.1343537414965985,1,0.6724137931034483,2,0,1,1,39.3
0.8571428571428572,1,6,0.2568027210884352,1,0.4137931034482759,1,3,0,2,53.4
0.4285714285714284,2,5,0.4302721088435375,1,0.1206896551724138,0,0,0,1,55.7
1.0,0,5,0.8044217687074828,1,0.793103448275862,0,4,0,1,65.1
0.2857142857142856,0,6,1.0,1,0.6551724137931035,2,3,2,0,33.2
0.4285714285714284,0,2,0.4625850340136053,1,0.8448275862068965,1,2,1,2,46.8
0.7142857142857144,0,6,0.9710884353741496,1,0.8620689655172412,2,3,2,2,46.3
0.5714285714285716,2,2,0.6037414965986392,1,0.1896551724137931,0,4,1,2,41.8
1.0,1,3,0.8418367346938773,1,0.5344827586206896,1,4,0,2,50.4
0.8571428571428572,0,6,0.5867346938775508,0,0.724137931034483,1,2,1,2,55.8
0.1428571428571428,2,5,0.2653061224489795,1,0.7758620689655172,2,4,2,2,23.9
0.8571428571428572,0,5,0.726190476190476,1,0.9310344827586208,1,2,2,0,63.4
0.7142857142857144,2,6,0.0697278911564626,1,0.4482758620689656,2,3,2,2,41.5
0.8571428571428572,2,2,0.685374149659864,1,0.793103448275862,1,3,1,2,52.6
0.1428571428571428,0,2,0.8911564625850339,0,0.5517241379310344,1,1,2,0,43.5
0.7142857142857144,1,1,0.9489795918367344,1,0.2413793103448276,1,4,2,2,57.9
0.8571428571428572,0,4,0.9574829931972788,1,0.7758620689655172,0,3,1,1,46.0
0.8571428571428572,1,4,0.6207482993197277,0,0.7068965517241378,2,2,2,0,43.7
0.2857142857142856,1,2,0.4506802721088434,0,0.5000000000000001,2,0,0,2,66.6
0.8571428571428572,0,1,0.3231292517006803,1,0.4310344827586206,1,3,1,2,43.0
1.0,2,6,0.6428571428571428,1,0.9310344827586208,1,3,0,2,61.2
0.5714285714285716,0,2,0.3282312925170068,1,1.0,0,4,1,2,41.6
0.4285714285714284,1,5,0.2312925170068026,1,0.6724137931034483,1,3,1,2,41.7
0.7142857142857144,2,2,0.5357142857142856,1,0.6206896551724138,0,4,0,2,37.0
0.1428571428571428,0,3,0.9846938775510204,1,0.3448275862068964,2,0,0,2,71.4
1.0,0,4,0.4659863945578231,0,0.1206896551724138,2,2,1,2,39.4
1.0,0,5,0.5289115646258502,1,0.4137931034482759,2,0,2,1,56.5
0.8571428571428572,1,2,0.5221088435374148,1,0.103448275862069,2,3,1,2,43.4
0.4285714285714284,2,3,0.8418367346938773,1,0.2068965517241379,1,1,0,2,40.4
0.7142857142857144,1,5,0.258503401360544,1,0.3620689655172414,2,0,2,2,69.9
0.8571428571428572,2,4,0.4625850340136053,1,0.3275862068965517,1,1,2,0,41.7
0.4285714285714284,2,6,0.2295918367346938,0,0.2413793103448276,0,4,0,0,40.2
0.8571428571428572,1,3,0.379251700680272,1,0.810344827586207,1,0,0,1,43.1
1.0,0,4,0.379251700680272,1,0.3275862068965517,1,1,0,2,43.8
0.4285714285714284,0,1,0.4217687074829932,1,0.2413793103448276,1,1,1,0,37.2
0.5714285714285716,2,1,0.6122448979591835,1,0.724137931034483,1,1,0,2,49.8
0.5714285714285716,1,4,0.8316326530612244,1,0.5862068965517241,0,3,1,0,51.6
0.8571428571428572,1,3,0.4421768707482991,1,0.724137931034483,1,4,1,2,19.599
0.1428571428571428,2,4,0.1904761904761903,1,0.724137931034483,0,1,2,1,45.5
0.7142857142857144,1,4,0.8724489795918366,1,0.5862068965517241,2,1,2,2,60.3
0.1428571428571428,0,3,0.2908163265306122,0,0.8448275862068965,2,0,2,0,46.5
0.2857142857142856,0,1,0.4557823129251701,1,0.7413793103448277,0,3,2,1,32.3
1.0,1,5,0.1955782312925169,1,0.5172413793103449,1,3,0,2,44.0
0.7142857142857144,1,4,0.443877551020408,1,0.7758620689655172,1,1,2,0,51.1
0.8571428571428572,1,2,0.3350340136054419,1,0.5517241379310344,0,4,2,2,33.4
0.4285714285714284,2,4,0.6785714285714284,1,0.0517241379310345,0,3,2,0,29.9
0.4285714285714284,0,2,0.8707482993197277,1,0.6379310344827586,0,3,1,2,61.4
0.7142857142857144,0,2,0.258503401360544,1,0.5862068965517241,2,0,1,0,41.8
0.4285714285714284,0,4,0.695578231292517,0,0.6551724137931035,1,3,1,2,48.0
0.1428571428571428,0,5,0.1462585034013604,1,0.724137931034483,2,0,0,1,28.1
0.1428571428571428,0,3,0.1836734693877549,1,0.5172413793103449,0,0,2,2,38.3
0.5714285714285716,2,6,0.4183673469387754,1,0.4827586206896553,1,2,2,1,71.9
1.0,2,1,0.6768707482993197,0,0.7068965517241378,1,3,2,0,50.9
0.5714285714285716,1,1,1.0,1,0.5172413793103449,2,0,1,2,33.9
0.5714285714285716,1,1,0.693877551020408,1,0.1206896551724138,0,3,1,2,32.3
0.4285714285714284,1,4,0.346938775510204,1,0.3275862068965517,1,0,1,1,68.0
1.0,0,6,0.0935374149659863,1,1.0,1,4,1,0,27.6
0.5714285714285716,2,2,0.2448979591836734,1,0.2586206896551724,0,2,1,1,59.9
0.5714285714285716,2,5,0.4880952380952379,1,0.0172413793103449,1,2,1,0,58.6
1.0,1,4,0.1411564625850339,1,0.9655172413793102,0,1,1,0,47.1
0.1428571428571428,1,6,0.5986394557823127,1,0.9827586206896554,2,2,1,2,38.8
0.1428571428571428,0,6,0.9098639455782308,1,0.2413793103448276,0,1,1,0,45.6
0.5714285714285716,1,2,0.4914965986394557,1,0.0344827586206897,2,3,0,2,47.9
0.4285714285714284,0,6,0.5595238095238093,1,0.1206896551724138,0,0,2,1,75.3
0.1428571428571428,2,6,0.4166666666666665,0,0.1551724137931035,0,1,0,1,61.2
0.8571428571428572,0,2,0.0136054421768706,0,0.8275862068965517,2,3,1,2,24.4
0.5714285714285716,0,4,0.5068027210884354,1,0.3448275862068964,1,0,2,0,85.6
0.1428571428571428,1,5,1.0,1,0.1896551724137931,0,0,2,2,41.7
0.5714285714285716,2,6,0.9387755102040812,1,0.810344827586207,1,0,1,0,75.3
0.1428571428571428,1,3,0.2074829931972788,1,0.9827586206896554,0,3,0,1,36.5
0.5714285714285716,2,4,0.4642857142857142,1,0.793103448275862,1,3,1,2,27.6
0.7142857142857144,0,4,0.9302721088435372,0,0.3793103448275862,0,4,1,0,44.1
0.5714285714285716,2,5,0.1989795918367345,1,0.2241379310344828,1,3,2,1,62.8
0.4285714285714284,0,6,0.8724489795918366,1,0.7586206896551725,2,1,0,2,63.9
0.5714285714285716,1,3,0.6479591836734693,1,0.6724137931034483,2,4,2,2,34.6
0.5714285714285716,2,5,0.4166666666666665,0,0.1551724137931035,0,3,0,1,49.7
0.1428571428571428,0,4,0.314625850340136,0,0.879310344827586,0,4,0,2,36.8
0.2857142857142856,0,1,0.6428571428571428,1,0.810344827586207,2,0,1,0,38.4
0.8571428571428572,1,3,0.1275510204081632,1,0.5000000000000001,0,1,2,2,44.0
0.8571428571428572,1,5,0.3775510204081631,1,0.3103448275862069,2,1,0,2,70.8
0.5714285714285716,0,6,0.4642857142857142,1,0.3620689655172414,2,4,2,0,19.599
0.7142857142857144,0,6,0.1649659863945577,1,0.8620689655172412,1,2,1,2,19.599
1.0,1,3,0.0578231292517006,1,1.0,0,3,2,0,35.9
0.4285714285714284,0,5,0.443877551020408,1,0.2931034482758621,1,4,1,0,29.3
0.8571428571428572,2,4,0.5493197278911564,1,0.8965517241379312,2,4,1,2,54.0
0.1428571428571428,1,3,0.4064625850340135,1,0.5862068965517241,1,1,0,0,54.1
0.1428571428571428,2,6,0.6887755102040813,1,0.913793103448276,1,2,1,2,60.1
0.5714285714285716,1,6,0.7006802721088434,1,0.1206896551724138,0,4,2,0,28.6
1.0,2,5,0.226190476190476,1,0.9310344827586208,0,1,0,2,35.5
0.4285714285714284,1,3,0.0340136054421768,1,0.6379310344827586,0,3,1,1,37.8
0.4285714285714284,2,2,0.5340136054421767,1,0.7068965517241378,2,2,1,2,28.9
0.7142857142857144,2,4,0.7738095238095235,1,0.4482758620689656,2,3,0,2,71.6
0.8571428571428572,2,1,0.7057823129251699,1,0.3620689655172414,2,1,0,2,51.0
0.2857142857142856,1,5,0.5663265306122449,1,0.0689655172413793,1,0,1,2,53.4
0.1428571428571428,2,3,0.91156462585034,1,0.0172413793103449,0,4,2,0,65.6
0.8571428571428572,1,4,0.8554421768707483,0,0.3103448275862069,1,0,1,2,35.9
0.4285714285714284,2,2,0.2874149659863945,0,0.0517241379310345,0,0,1,1,45.7
1.0,1,2,0.0170068027210883,1,0.4482758620689656,2,2,0,1,37.3
0.1428571428571428,1,3,0.8112244897959182,1,0.5862068965517241,2,2,0,0,65.8
1.0,1,3,0.3265306122448979,1,0.1551724137931035,1,2,2,1,26.8
1.0,1,6,0.6649659863945576,1,0.5172413793103449,2,4,2,0,51.0
0.1428571428571428,2,4,0.0867346938775509,1,0.810344827586207,2,0,0,1,42.7
0.5714285714285716,2,4,0.2551020408163265,0,0.5517241379310344,0,4,1,2,35.4
0.1428571428571428,0,5,0.9676870748299318,1,0.7068965517241378,0,0,1,2,68.8
0.8571428571428572,2,2,0.7551020408163265,1,0.724137931034483,2,1,1,0,48.7
0.5714285714285716,2,3,0.8622448979591835,1,0.3793103448275862,1,2,1,2,67.2
0.4285714285714284,1,5,0.5408163265306123,1,0.4655172413793104,2,2,1,2,35.1
0.7142857142857144,0,2,0.7057823129251699,1,0.9482758620689654,0,0,0,2,57.5
0.7142857142857144,2,4,0.4574829931972788,0,0.913793103448276,1,4,1,2,45.0
1.0,0,1,0.5306122448979591,1,0.6034482758620688,0,0,0,2,51.2
0.2857142857142856,0,3,0.9829931972789114,1,0.7068965517241378,1,2,2,0,63.5
1.0,0,5,0.518707482993197,0,0.8965517241379312,1,1,2,0,69.5
0.8571428571428572,0,2,0.1734693877551019,0,0.4482758620689656,0,0,1,2,42.5
0.8571428571428572,0,5,0.9489795918367344,1,0.8965517241379312,2,2,1,1,42.1
0.2857142857142856,0,3,0.2006802721088434,1,0.4137931034482759,2,2,1,1,37.3
0.5714285714285716,2,2,0.7465986394557822,1,0.7586206896551725,1,3,0,2,55.9
0.4285714285714284,0,5,0.5952380952380949,1,0.5862068965517241,0,4,0,2,33.1
0.5714285714285716,0,4,0.4523809523809523,0,0.8448275862068965,0,4,0,0,48.3
0.5714285714285716,0,3,0.7823129251700678,1,0.103448275862069,0,3,0,0,34.1
0.5714285714285716,0,2,0.8554421768707483,1,0.7586206896551725,1,3,0,2,67.7
0.4285714285714284,0,2,0.8197278911564623,1,0.9482758620689654,2,4,2,0,51.2
0.1428571428571428,0,1,0.0221088435374148,0,0.9482758620689654,1,0,1,1,33.9
0.5714285714285716,1,4,0.1632653061224489,1,0.2586206896551724,1,0,0,0,65.7
0.4285714285714284,2,4,0.7023809523809523,1,0.3103448275862069,0,0,1,1,72.9
0.5714285714285716,0,6,0.66156462585034,1,0.8965517241379312,1,4,1,0,43.0
0.2857142857142856,2,6,0.66156462585034,1,0.7068965517241378,1,3,0,0,57.0
0.5714285714285716,2,5,0.357142857142857,1,0.2413793103448276,2,0,1,0,49.9
0.7142857142857144,1,6,0.1581632653061223,1,0.3448275862068964,0,0,1,1,54.2
0.4285714285714284,1,2,0.1190476190476189,1,0.5689655172413793,1,0,0,2,71.1
1.0,1,1,0.9489795918367344,1,0.0344827586206897,1,0,2,2,51.9
0.1428571428571428,0,3,0.0459183673469386,1,0.3103448275862069,1,4,1,0,23.1
1.0,2,1,0.5901360544217684,1,0.3448275862068964,2,0,1,0,36.8
1.0,0,2,0.0374149659863944,1,0.879310344827586,0,3,1,1,41.7
0.1428571428571428,1,4,0.1496598639455781,1,0.3448275862068964,0,4,1,2,19.599
0.8571428571428572,1,3,0.952380952380952,1,0.4827586206896553,1,4,0,2,73.1
1.0,1,4,1.0,1,0.2068965517241379,1,1,0,1,66.1
0.7142857142857144,2,1,0.9200680272108844,1,0.4310344827586206,1,1,1,2,67.3
0.8571428571428572,1,3,0.8010204081632653,1,0.7586206896551725,1,0,2,0,51.2
0.8571428571428572,2,6,0.1581632653061223,1,0.9827586206896554,1,0,1,2,59.3
0.1428571428571428,2,3,0.0510204081632652,1,0.2068965517241379,2,2,1,2,39.1
0.5714285714285716,2,5,0.857142857142857,0,0.4137931034482759,1,3,1,2,72.7
0.2857142857142856,1,3,0.4506802721088434,1,0.2758620689655173,0,1,0,0,24.5
0.5714285714285716,1,2,0.5238095238095237,1,1.0,0,4,2,0,44.1
0.8571428571428572,0,4,0.2568027210884352,1,0.3275862068965517,0,0,1,0,38.5
0.4285714285714284,2,1,0.7346938775510201,1,0.7758620689655172,1,2,1,2,75.1
0.1428571428571428,1,4,0.7346938775510201,1,0.6206896551724138,2,3,0,0,61.3
0.4285714285714284,0,5,0.3911564625850339,1,0.5689655172413793,1,2,0,2,62.3
0.5714285714285716,0,2,0.0187074829931972,1,0.810344827586207,2,0,0,1,63.6
0.4285714285714284,0,4,0.2295918367346938,0,0.2413793103448276,2,4,1,1,19.599
0.8571428571428572,0,2,0.0799319727891155,1,0.3793103448275862,2,1,2,0,44.0
0.7142857142857144,1,5,0.1071428571428569,1,0.724137931034483,0,0,2,2,61.5
0.5714285714285716,2,2,0.4081632653061222,1,0.6379310344827586,2,4,1,2,31.9
0.1428571428571428,2,4,0.8180272108843536,1,0.103448275862069,0,2,2,1,43.8
1.0,1,6,0.2176870748299318,1,0.5000000000000001,2,1,2,2,40.1
0.5714285714285716,2,3,0.9659863945578232,1,0.6379310344827586,0,4,1,2,38.9
0.1428571428571428,1,4,0.4081632653061222,1,1.0,2,0,2,2,70.3
