student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
23,18,male,ba,0.17369093231162197,0.7857142857142856,yes,0.9655172413793102,average,group study,medium,easy,47.1
24,24,female,diploma,0.9885057471264368,0.18537414965986387,yes,0.3793103448275862,good,self-study,low,easy,84.8
25,23,male,bba,0.10600255427841634,0.7465986394557822,yes,0.6724137931034483,average,coaching,low,moderate,68.9
26,22,male,b.com,1.0000000000000002,0.0,yes,0.034482758620689724,good,group study,low,moderate,76.3
27,20,male,bca,0.7254150702426564,0.25680272108843527,no,0.7068965517241378,average,self-study,low,easy,71.6
28,23,male,ba,0.632183908045977,0.9846938775510203,yes,0.44827586206896564,poor,mixed,high,hard,74.1
29,21,female,b.sc,0.3371647509578545,0.6598639455782311,yes,0.5000000000000001,good,online videos,medium,moderate,56.6
30,20,other,b.tech,0.876117496807152,0.4625850340136053,yes,0.08620689655172409,good,group study,medium,moderate,49.2
31,20,other,b.tech,0.9195402298850575,0.7363945578231292,yes,0.3793103448275862,poor,mixed,high,easy,97.5
32,18,male,b.sc,0.7279693486590039,0.43367346938775486,yes,0.1724137931034483,good,self-study,high,easy,81.8
33,17,other,bca,0.7151979565772668,0.09863945578231281,yes,0.0,good,self-study,high,moderate,65.6
34,21,female,ba,0.4942528735632184,0.4982993197278911,no,0.4137931034482759,poor,online videos,high,hard,71.1
35,24,female,ba,0.06896551724137931,0.964285714285714,yes,0.08620689655172409,good,group study,high,easy,60.3
36,17,other,b.com,1.0000000000000002,0.26870748299319713,yes,0.1724137931034483,average,online videos,high,moderate,81.3
37,23,female,b.sc,0.005108556832694762,0.04421768707482987,no,0.2931034482758621,average,online videos,medium,hard,37.3
38,23,male,bca,0.49553001277139214,0.7465986394557822,yes,0.44827586206896564,poor,group study,low,hard,52.0
39,19,female,b.tech,0.3652618135376756,0.454081632653061,yes,0.22413793103448287,average,coaching,high,easy,58.9
40,22,other,bba,0.7828863346104725,0.33163265306122436,yes,0.9655172413793102,average,online videos,low,easy,65.8
41,18,other,diploma,0.7420178799489143,0.4880952380952379,yes,0.9310344827586207,average,mixed,medium,moderate,67.6
42,23,male,diploma,0.6309067688378033,0.9387755102040813,yes,0.24137931034482762,poor,coaching,high,hard,99.3
43,22,other,b.com,0.06641123882503192,0.2448979591836734,yes,0.44827586206896564,good,online videos,high,easy,33.6
44,19,male,bca,0.23116219667943805,0.19387755102040805,yes,0.6034482758620688,poor,group study,medium,moderate,35.5
45,17,other,b.sc,0.0855683269476373,0.5340136054421767,yes,0.1724137931034483,average,group study,medium,moderate,42.8
46,24,male,b.sc,0.9897828863346104,0.4625850340136053,yes,0.6379310344827586,good,coaching,high,easy,100.0
47,20,male,b.com,0.12005108556832697,0.1428571428571428,yes,0.4137931034482759,good,group study,high,easy,50.4
48,24,other,b.tech,0.9782886334610472,0.5816326530612244,yes,0.017241379310344973,good,online videos,high,moderate,74.0
49,22,female,b.sc,0.10472541507024266,0.5765306122448979,yes,0.24137931034482762,poor,mixed,high,moderate,30.9
50,23,male,bca,0.8710089399744573,0.607142857142857,yes,0.1724137931034483,poor,mixed,low,moderate,75.9
51,23,male,bca,0.5772669220945083,0.41156462585034004,yes,0.8275862068965517,poor,mixed,low,easy,75.3
52,18,male,b.com,0.8390804597701149,0.2857142857142856,yes,0.5000000000000001,good,group study,low,hard,88.7
53,19,male,b.com,0.6372924648786717,0.324829931972789,yes,0.1724137931034483,good,group study,low,moderate,73.6
54,20,other,b.com,0.7752234993614304,0.8418367346938773,yes,0.5689655172413793,poor,self-study,high,moderate,76.8
55,20,male,b.tech,0.7369093231162196,0.6275510204081631,no,0.43103448275862066,average,online videos,low,moderate,64.9
56,17,male,b.sc,0.2554278416347382,0.3962585034013604,yes,0.43103448275862066,good,mixed,high,easy,47.2
57,21,other,diploma,0.9450830140485313,0.6156462585034013,yes,0.18965517241379315,poor,group study,low,hard,78.1
58,18,other,bba,0.6475095785440613,0.346938775510204,yes,0.6379310344827586,average,mixed,medium,moderate,77.8
59,22,male,bba,0.19667943805874843,0.8707482993197277,no,0.8275862068965517,average,mixed,high,moderate,66.9
60,22,female,b.sc,0.3026819923371648,0.7329931972789114,no,0.48275862068965536,good,self-study,medium,moderate,70.5
61,24,female,bca,0.5338441890166028,0.09353741496598633,yes,0.13793103448275879,average,online videos,medium,moderate,57.2
62,22,female,b.sc,0.8901660280970626,0.04761904761904756,yes,0.2586206896551724,average,mixed,medium,moderate,75.5
63,19,male,diploma,0.8033205619412516,0.023809523809523725,yes,0.31034482758620696,good,self-study,low,easy,62.8
64,24,other,ba,0.2988505747126437,0.018707482993197244,yes,0.8965517241379312,average,online videos,high,moderate,31.7
65,20,other,b.com,0.6934865900383141,0.4965986394557822,yes,0.6206896551724138,good,self-study,low,hard,70.3
66,19,other,bca,0.0,0.1751700680272108,yes,0.9482758620689654,poor,mixed,low,moderate,19.599
67,24,other,b.com,0.3295019157088123,0.6785714285714284,yes,0.31034482758620696,average,mixed,low,moderate,54.0
68,19,male,b.sc,0.8480204342273308,0.48299319727891143,yes,0.879310344827586,good,self-study,high,moderate,61.0
69,17,female,bba,0.1443167305236271,0.08503401360544216,yes,0.810344827586207,average,online videos,medium,moderate,35.1
70,20,other,bca,0.35121328224776505,0.0,yes,0.9655172413793102,good,mixed,low,easy,57.5
71,23,female,bba,0.0,0.027210884353741527,no,0.24137931034482762,good,coaching,high,easy,26.4
72,18,other,ba,0.014048531289910602,0.5340136054421767,yes,0.9655172413793102,poor,self-study,high,moderate,45.3
73,20,female,b.com,0.1392081736909323,0.5884353741496597,no,0.6724137931034483,good,online videos,high,easy,46.9
74,18,other,b.com,0.09323116219667946,0.3503401360544216,yes,0.7413793103448277,poor,self-study,medium,hard,37.1
75,22,other,diploma,0.4904214559386973,0.0697278911564626,yes,0.1724137931034483,average,mixed,high,moderate,54.0
76,20,female,b.com,0.909323116219668,0.9438775510204078,yes,0.2068965517241379,poor,mixed,low,moderate,78.8
77,19,other,diploma,0.07662835249042146,0.40306122448979576,yes,1.0,poor,mixed,low,moderate,49.9
78,18,female,b.sc,0.8786717752234994,0.4285714285714284,yes,0.793103448275862,poor,online videos,low,hard,76.9
79,21,male,b.sc,0.6730523627075351,0.37925170068027203,yes,0.8965517241379312,average,online videos,high,moderate,54.4
80,22,female,b.com,0.16219667943805877,0.05102040816326525,yes,0.2586206896551724,poor,coaching,medium,moderate,28.3
81,24,other,b.tech,0.28607918263090676,0.714285714285714,yes,0.5000000000000001,good,self-study,medium,moderate,53.1
82,20,male,diploma,0.1877394636015326,0.6683673469387754,yes,0.5344827586206896,good,mixed,high,moderate,75.6
83,18,male,b.com,0.7956577266922094,0.15816326530612235,no,0.2586206896551724,average,group study,low,hard,57.5
84,23,female,b.tech,0.7305236270753511,0.26360544217687065,yes,0.13793103448275879,average,mixed,high,moderate,59.8
85,22,female,bba,0.30140485312899107,0.5476190476190474,yes,0.1724137931034483,good,group study,medium,easy,51.3
86,22,female,diploma,0.04469987228607918,0.37414965986394555,yes,0.31034482758620696,average,self-study,low,moderate,23.9
87,17,female,diploma,0.16219667943805877,1.0,yes,0.4137931034482759,poor,group study,high,moderate,48.1
88,19,female,b.tech,0.6334610472541506,0.4965986394557822,yes,0.0,average,self-study,high,easy,65.3
89,23,male,bca,0.08173690932311622,0.889455782312925,yes,0.48275862068965536,good,online videos,low,moderate,56.6
90,23,male,b.com,0.5376756066411239,0.19897959183673453,yes,0.5344827586206896,good,coaching,high,easy,79.5
91,20,other,bca,0.6155810983397191,0.5578231292517006,yes,0.48275862068965536,poor,self-study,high,easy,79.9
92,23,female,bba,0.6922094508301405,0.3180272108843536,no,0.6034482758620688,average,self-study,low,hard,65.8
93,23,other,bca,0.11749680715197958,0.9438775510204078,yes,0.06896551724137934,good,self-study,high,moderate,61.1
94,20,female,bca,0.4597701149425288,0.5527210884353739,yes,0.8965517241379312,good,online videos,low,easy,65.8
95,24,male,diploma,0.46360153256704983,0.6564625850340136,no,0.22413793103448287,average,online videos,low,easy,49.0
96,19,female,b.sc,0.8429118773946359,0.0680272108843537,yes,0.43103448275862066,average,group study,high,moderate,66.3
97,18,other,bca,0.4687100893997446,0.4880952380952379,yes,0.8620689655172412,good,mixed,high,moderate,63.9
98,22,other,b.tech,0.40485312899106,0.5816326530612244,yes,0.724137931034483,poor,coaching,high,easy,49.5
99,22,male,diploma,0.1162196679438059,0.2857142857142856,yes,0.724137931034483,poor,online videos,medium,moderate,40.0
100,18,other,bba,0.6998722860791825,0.7397959183673466,yes,0.810344827586207,poor,mixed,medium,easy,78.7
101,23,female,b.sc,0.6232439335887612,0.4659863945578231,yes,0.9827586206896554,good,self-study,medium,easy,61.4
102,18,male,b.com,0.722860791826309,0.5629251700680271,no,0.017241379310344973,poor,online videos,high,moderate,69.6
103,23,female,diploma,0.6602809706257982,0.3588435374149659,yes,1.0,poor,coaching,low,moderate,71.9
104,17,male,bba,0.8837803320561941,0.6802721088435373,yes,0.9482758620689654,poor,group study,medium,moderate,88.5
105,23,male,b.sc,0.8863346104725415,0.09523809523809523,yes,0.13793103448275879,good,online videos,low,moderate,63.8
106,23,other,bca,0.30395913154533843,0.5068027210884354,yes,0.2931034482758621,poor,mixed,low,hard,37.1
107,23,other,bca,0.17624521072796936,0.9030612244897958,yes,0.6724137931034483,poor,mixed,high,hard,51.1
108,22,female,b.tech,0.9361430395913155,0.22959183673469385,yes,0.8965517241379312,average,coaching,low,hard,91.3
109,20,other,b.sc,0.7177522349936143,0.8758503401360542,yes,0.5517241379310344,poor,coaching,high,moderate,95.2
110,22,other,bca,0.9821200510855682,0.8928571428571426,yes,0.5172413793103449,poor,group study,low,easy,74.3
111,19,female,b.com,0.4980842911877395,0.22448979591836715,no,0.10344827586206906,good,mixed,high,easy,64.0
112,23,male,b.tech,0.9731800766283525,0.07142857142857129,yes,0.724137931034483,average,mixed,high,moderate,79.6
113,21,female,bba,0.11494252873563218,0.7704081632653061,yes,0.5000000000000001,good,coaching,low,easy,51.8
114,20,male,diploma,0.5925925925925926,0.9676870748299318,yes,0.08620689655172409,good,self-study,low,moderate,74.4
115,21,other,ba,0.4968071519795659,0.2499999999999999,yes,0.9310344827586207,good,group study,high,easy,69.9
116,21,female,diploma,0.0,0.921768707482993,yes,0.22413793103448287,poor,coaching,high,moderate,26.5
117,17,other,b.tech,0.18646232439335889,0.20238095238095233,yes,0.5344827586206896,average,mixed,medium,moderate,45.5
118,18,other,bba,0.14687100893997446,0.357142857142857,yes,0.8448275862068965,poor,mixed,medium,easy,57.0
119,18,female,bba,0.052362707535121324,0.8945578231292515,yes,0.6724137931034483,good,self-study,medium,easy,52.8
120,17,other,diploma,0.9591315453384418,0.29931972789115646,yes,0.22413793103448287,average,mixed,medium,moderate,93.1
121,20,other,ba,0.9757343550446999,0.760204081632653,yes,1.0,good,group study,medium,moderate,100.0
122,22,other,bca,0.900383141762452,0.139455782312925,yes,0.08620689655172409,poor,self-study,medium,moderate,81.6
123,22,male,b.sc,1.0000000000000002,0.37585034013605445,yes,0.810344827586207,poor,mixed,high,moderate,100.0
124,20,female,b.tech,0.8390804597701149,0.9489795918367345,yes,0.4655172413793104,average,mixed,low,moderate,100.0
125,23,other,bca,0.9425287356321839,0.22108843537414957,yes,0.051724137931034586,poor,mixed,medium,moderate,76.9
126,21,other,b.tech,0.19157088122605367,0.7057823129251699,yes,0.24137931034482762,good,group study,low,hard,51.9
127,17,female,diploma,0.25287356321839083,0.9285714285714284,yes,0.06896551724137934,good,coaching,low,moderate,51.0
128,23,male,b.tech,0.8710089399744573,0.7908163265306121,yes,0.18965517241379315,average,online videos,high,hard,71.1
129,21,male,bba,0.48020434227330777,0.9574829931972788,yes,0.8965517241379312,good,online videos,low,moderate,86.9
130,22,female,ba,0.722860791826309,0.9523809523809521,yes,0.2931034482758621,poor,self-study,high,moderate,67.4
131,21,female,bba,0.5644955300127713,0.1054421768707482,yes,0.6206896551724138,good,mixed,low,moderate,76.3
132,21,other,bba,0.3026819923371648,0.6037414965986392,yes,0.18965517241379315,poor,self-study,high,easy,40.7
133,17,male,ba,0.28097062579821197,0.4251700680272106,yes,0.24137931034482762,poor,self-study,medium,moderate,19.599
134,21,female,ba,0.7547892720306514,0.6870748299319727,yes,0.34482758620689646,good,group study,medium,hard,71.9
135,23,male,ba,0.5338441890166028,0.7482993197278909,yes,0.9655172413793102,average,online videos,medium,moderate,56.6
136,19,other,bba,0.35759897828863346,0.23979591836734693,yes,0.2068965517241379,average,coaching,low,moderate,64.9
137,21,male,bba,0.6206896551724138,0.8061224489795917,yes,0.6551724137931035,poor,mixed,low,easy,65.6
138,17,male,ba,0.41890166028097064,0.40816326530612224,no,0.36206896551724144,poor,mixed,medium,moderate,49.0
139,19,male,b.com,0.47509578544061304,0.6598639455782311,yes,0.13793103448275879,good,self-study,low,easy,53.7
140,20,male,b.tech,0.6819923371647509,0.4268707482993197,yes,0.5517241379310344,good,mixed,low,moderate,72.2
141,24,female,bca,0.4572158365261814,0.3435374149659862,no,0.36206896551724144,good,online videos,high,easy,65.4
142,18,female,b.sc,0.9604086845466155,0.6972789115646256,yes,0.879310344827586,good,self-study,low,moderate,83.3
143,19,female,ba,0.48531289910600256,0.542517006802721,no,0.9482758620689654,poor,self-study,medium,easy,41.8
144,20,other,diploma,0.9719029374201789,0.8605442176870748,yes,0.5689655172413793,average,self-study,low,hard,69.4
145,24,female,bca,0.855683269476373,0.792517006802721,yes,0.2931034482758621,average,online videos,high,moderate,75.4
146,23,male,b.com,0.900383141762452,0.8758503401360542,yes,0.5344827586206896,poor,mixed,low,hard,66.9
147,17,female,ba,0.7701149425287357,0.7704081632653061,no,0.8965517241379312,good,group study,high,easy,100.0
148,18,other,b.com,0.6079182630906769,0.9251700680272108,yes,0.6724137931034483,average,online videos,medium,easy,70.7
149,23,female,bba,0.5338441890166028,0.14965986394557818,yes,0.06896551724137934,average,group study,medium,easy,34.3
150,17,male,b.sc,0.5530012771392082,0.6428571428571428,yes,0.051724137931034586,good,coaching,high,hard,83.7
151,23,other,diploma,0.19540229885057475,0.07312925170068019,yes,0.13793103448275879,poor,mixed,high,easy,29.2
152,19,other,diploma,0.20945083014048532,0.4999999999999998,yes,0.5689655172413793,good,self-study,medium,easy,60.9
153,24,male,b.com,0.024265644955300134,0.8690476190476188,yes,0.15517241379310354,average,group study,medium,moderate,36.3
154,19,female,b.sc,0.7509578544061303,0.7295918367346936,yes,0.24137931034482762,average,self-study,medium,moderate,69.1
155,20,female,ba,0.11749680715197958,0.5850340136054419,yes,0.5344827586206896,average,group study,low,moderate,63.5
156,22,male,bba,0.5849297573435505,0.6972789115646256,yes,0.5689655172413793,average,coaching,high,easy,82.6
157,18,male,bba,0.1302681992337165,0.16666666666666652,yes,0.8275862068965517,average,online videos,medium,hard,38.8
158,21,other,b.tech,0.0574712643678161,0.9387755102040813,no,0.43103448275862066,average,mixed,high,easy,56.9
159,21,female,bba,0.5351213282247764,0.20578231292517002,yes,0.793103448275862,poor,self-study,medium,moderate,45.7
160,23,other,b.tech,0.8812260536398467,0.15986394557823125,yes,0.06896551724137934,average,online videos,high,moderate,92.0
161,24,female,b.com,0.3537675606641124,0.13265306122448972,yes,0.5517241379310344,poor,mixed,low,moderate,32.1
162,22,female,bca,0.9284802043422733,0.945578231292517,yes,0.43103448275862066,average,coaching,medium,hard,100.0
163,20,other,diploma,0.0,0.4608843537414966,yes,0.9310344827586207,good,online videos,medium,easy,40.8
164,20,male,bba,0.4661558109833972,0.5340136054421767,yes,0.724137931034483,good,mixed,high,hard,69.5
165,20,female,b.sc,0.1392081736909323,0.37585034013605445,yes,0.689655172413793,poor,mixed,high,moderate,39.0
166,23,male,bba,0.3128991060025543,0.017006802721088343,no,0.9137931034482759,average,self-study,medium,easy,23.5
167,19,male,b.tech,0.014048531289910602,0.05782312925170063,yes,0.24137931034482762,poor,online videos,low,easy,19.599
168,18,other,b.sc,0.025542784163473824,0.005102040816326481,no,0.7586206896551725,good,self-study,high,easy,46.0
169,19,male,b.tech,0.7177522349936143,0.5391156462585032,yes,0.879310344827586,poor,self-study,medium,moderate,67.9
170,17,female,diploma,0.6590038314176245,0.18707482993197277,yes,1.0,poor,group study,high,moderate,54.0
171,17,female,b.com,0.20306513409961685,0.39965986394557795,yes,0.43103448275862066,good,self-study,medium,moderate,53.5
172,17,other,ba,0.9106002554278416,0.4591836734693875,yes,0.6724137931034483,average,self-study,medium,easy,77.8
173,23,female,bca,0.6922094508301405,0.5340136054421767,yes,0.1724137931034483,poor,coaching,medium,moderate,68.1
174,22,other,diploma,0.33333333333333337,0.9013605442176869,no,0.5689655172413793,poor,coaching,medium,moderate,49.0
175,22,other,diploma,0.4061302681992337,0.0340136054421768,yes,0.44827586206896564,average,coaching,high,moderate,52.2
176,20,other,b.sc,0.2886334610472541,0.4948979591836733,yes,0.12068965517241381,good,group study,high,moderate,55.4
177,22,other,b.com,0.8378033205619412,0.12414965986394544,yes,0.9310344827586207,poor,online videos,high,easy,69.4
178,18,male,b.com,0.4942528735632184,0.9353741496598638,yes,0.9137931034482759,good,self-study,low,moderate,80.7
179,24,male,bca,0.12771392081736913,0.9251700680272108,yes,0.9827586206896554,poor,group study,medium,moderate,32.0
180,21,female,b.com,0.19540229885057475,0.13265306122448972,yes,0.1724137931034483,good,self-study,high,moderate,34.3
181,24,female,b.sc,0.29246487867177523,0.10884353741496589,yes,0.0,average,group study,medium,moderate,35.4
182,18,other,bca,0.40229885057471265,0.1020408163265305,yes,0.7586206896551725,good,self-study,medium,easy,57.8
183,20,other,ba,0.5951468710089399,0.09013605442176864,yes,0.2586206896551724,average,online videos,low,easy,50.4
184,22,male,bca,0.9744572158365261,0.15136054421768697,yes,0.6379310344827586,average,coaching,high,moderate,87.2
185,20,male,b.com,0.2579821200510856,0.14795918367346927,yes,0.5344827586206896,average,coaching,low,hard,56.6
186,20,male,ba,0.3256704980842912,0.15646258503401345,yes,0.5862068965517241,good,online videos,high,moderate,91.6
187,18,female,b.tech,0.014048531289910602,0.1411564625850339,yes,0.5000000000000001,poor,group study,medium,easy,23.7
188,20,female,b.tech,0.3703703703703704,0.37585034013605445,yes,0.0,average,self-study,low,hard,56.5
189,18,male,b.tech,0.6794380587484036,0.2482993197278911,yes,0.2586206896551724,average,group study,low,easy,76.1
190,19,other,b.sc,0.9731800766283525,0.4149659863945576,yes,0.9310344827586207,poor,online videos,medium,easy,73.1
191,22,male,b.com,0.7458492975734354,0.9013605442176869,yes,0.4137931034482759,poor,self-study,medium,moderate,74.8
192,22,female,b.tech,0.10983397190293742,0.3486394557823129,yes,0.31034482758620696,good,self-study,medium,easy,21.4
193,21,other,b.sc,0.8991060025542784,0.282312925170068,yes,0.0,poor,mixed,high,moderate,69.5
194,19,male,bca,0.846743295019157,0.9234693877551019,yes,0.36206896551724144,poor,coaching,low,easy,90.0
195,24,other,bca,0.1826309067688378,0.3180272108843536,yes,0.2068965517241379,good,mixed,medium,easy,44.3
196,17,other,b.com,0.9438058748403576,0.11394557823129237,yes,0.5172413793103449,poor,group study,low,moderate,66.6
197,19,other,diploma,0.7190293742017879,0.6207482993197277,yes,0.7068965517241378,average,online videos,high,easy,83.5
198,17,male,b.tech,0.789272030651341,0.2772108843537414,no,0.051724137931034586,average,self-study,high,easy,70.9
199,19,female,b.tech,0.45849297573435505,0.5204081632653061,yes,0.724137931034483,good,mixed,low,easy,67.9
200,24,male,b.com,0.19540229885057475,0.7738095238095235,yes,0.0,poor,online videos,medium,hard,44.7
201,19,female,b.sc,0.8058748403575989,0.5663265306122449,yes,0.689655172413793,poor,mixed,high,moderate,84.0
202,24,other,b.tech,0.4776500638569604,0.8146258503401358,yes,0.13793103448275879,average,coaching,medium,easy,73.0
203,20,other,bca,0.9782886334610472,0.34183673469387754,no,0.34482758620689646,poor,self-study,medium,moderate,65.0
204,22,other,diploma,0.14687100893997446,0.16156462585034004,yes,0.10344827586206906,good,coaching,low,moderate,31.4
205,20,female,b.sc,0.3524904214559387,0.3928571428571428,yes,0.5517241379310344,average,group study,low,moderate,48.5
206,19,other,b.com,0.7407407407407407,0.40986394557823114,yes,0.810344827586207,average,coaching,high,moderate,78.6
207,23,other,bca,0.5747126436781609,0.7210884353741496,yes,0.5689655172413793,average,mixed,high,moderate,90.9
208,24,other,diploma,0.43295019157088127,0.6904761904761905,no,0.9137931034482759,poor,group study,low,moderate,39.6
209,19,other,b.com,0.7062579821200511,0.30612244897959173,yes,0.017241379310344973,good,coaching,low,easy,66.5
210,23,female,bba,0.7394636015325671,0.9387755102040813,yes,0.34482758620689646,average,group study,low,hard,83.1
211,19,male,b.tech,0.5798212005108556,0.27040816326530603,yes,0.3793103448275862,average,online videos,low,moderate,40.2
212,22,male,ba,0.31545338441890164,1.0,yes,0.31034482758620696,average,coaching,low,easy,57.6
213,23,other,diploma,0.6219667943805874,0.023809523809523725,yes,0.4137931034482759,average,online videos,medium,moderate,51.5
214,20,male,ba,0.5466155810983397,0.6768707482993197,no,0.5689655172413793,good,self-study,high,easy,92.2
215,22,male,bba,0.8045977011494253,0.6224489795918366,yes,0.18965517241379315,poor,mixed,high,moderate,72.7
216,19,other,bba,0.6577266922094509,0.5867346938775508,yes,0.18965517241379315,poor,mixed,medium,moderate,69.9
217,17,female,bba,0.4968071519795659,0.7840136054421767,yes,0.13793103448275879,good,group study,low,moderate,62.6
218,17,other,bba,0.008939974457215834,0.5935374149659862,yes,0.2931034482758621,average,self-study,low,easy,27.7
219,20,male,diploma,0.16091954022988508,0.6122448979591835,yes,0.6551724137931035,average,self-study,low,hard,55.9
220,24,female,b.tech,0.33333333333333337,0.8843537414965983,yes,0.5172413793103449,average,mixed,high,moderate,57.2
221,18,female,diploma,0.6040868454661558,0.1802721088435374,yes,0.27586206896551735,good,mixed,high,easy,69.9
222,20,female,diploma,0.7994891443167305,0.532312925170068,yes,0.9827586206896554,average,mixed,medium,hard,84.6
223,22,female,diploma,0.970625798212005,0.7159863945578231,yes,0.6379310344827586,average,coaching,low,moderate,100.0
224,18,male,b.com,0.602809706257982,0.30442176870748294,yes,0.2586206896551724,good,mixed,low,moderate,61.6
225,22,other,bba,0.7343550446998722,0.2142857142857142,yes,0.034482758620689724,average,coaching,high,moderate,59.6
226,19,male,b.com,0.6245210727969348,0.12074829931972786,yes,0.22413793103448287,poor,mixed,low,hard,37.9
227,23,female,bca,0.42911877394636017,0.25850340136054406,yes,0.48275862068965536,poor,mixed,medium,moderate,40.8
228,21,other,b.com,0.6130268199233716,0.6700680272108841,yes,0.18965517241379315,poor,online videos,high,hard,73.6
229,21,female,b.com,0.3997445721583653,0.6173469387755102,yes,0.31034482758620696,poor,group study,high,hard,52.1
230,18,male,bba,0.4533844189016603,0.16496598639455773,yes,1.0,average,group study,high,easy,65.9
231,20,male,b.tech,0.9208173690932312,0.4914965986394557,yes,0.9482758620689654,good,coaching,high,hard,100.0
232,23,female,b.com,0.565772669220945,0.2074829931972788,yes,0.5172413793103449,good,group study,medium,easy,70.6
233,17,female,b.sc,0.09195402298850575,0.945578231292517,yes,0.8448275862068965,poor,group study,high,moderate,61.6
234,23,other,b.com,0.524904214559387,0.727891156462585,no,0.27586206896551735,average,mixed,high,hard,74.8
235,20,male,ba,0.9642401021711366,0.16666666666666652,no,0.7586206896551725,good,online videos,low,moderate,68.6
236,22,female,b.tech,0.09195402298850575,0.2857142857142856,yes,0.9137931034482759,average,group study,low,moderate,57.4
237,22,male,diploma,0.9821200510855682,0.8605442176870748,yes,0.8448275862068965,average,coaching,medium,easy,95.5
238,20,female,b.com,0.9987228607918263,0.5578231292517006,yes,0.6379310344827586,poor,self-study,medium,moderate,89.0
239,19,female,b.com,0.5632183908045977,0.3537414965986394,yes,0.8448275862068965,poor,coaching,low,easy,72.6
240,22,male,b.sc,0.3295019157088123,0.6003401360544218,yes,0.0,good,self-study,high,hard,44.3
241,18,male,diploma,0.0,0.3877551020408161,no,0.3793103448275862,poor,coaching,low,easy,19.599
242,21,male,bca,0.005108556832694762,0.9200680272108843,yes,0.7758620689655172,average,mixed,high,moderate,61.2
243,17,female,ba,0.3856960408684547,0.8809523809523809,yes,0.39655172413793116,poor,mixed,high,easy,54.6
244,22,male,b.com,0.789272030651341,0.15306122448979587,yes,0.1724137931034483,good,coaching,high,moderate,95.6
245,22,male,ba,0.9527458492975734,0.6802721088435373,yes,0.7758620689655172,good,mixed,medium,moderate,90.6
246,17,male,diploma,0.14814814814814817,0.8452380952380951,yes,0.6206896551724138,average,mixed,medium,easy,67.1
247,23,male,b.sc,0.4878671775223499,0.20578231292517002,yes,0.5172413793103449,average,mixed,medium,moderate,68.4
248,20,male,bba,0.5019157088122604,0.8792517006802718,no,0.3275862068965517,good,coaching,medium,hard,83.4
249,23,female,diploma,0.37803320561941256,0.4183673469387754,no,0.08620689655172409,average,coaching,low,moderate,53.2
250,17,male,bca,0.541507024265645,0.30442176870748294,yes,0.879310344827586,average,coaching,low,easy,71.4
251,18,male,diploma,0.9348659003831418,0.9931972789115644,yes,0.18965517241379315,good,self-study,low,moderate,86.2
