age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
0.8571428571428572,1,3,0.632183908045977,0.9846938775510203,1,0.44827586206896564,2,2,0,1,74.1
0.5714285714285716,0,1,0.3371647509578545,0.6598639455782311,1,0.5000000000000001,1,3,2,2,56.6
0.4285714285714284,2,2,0.876117496807152,0.4625850340136053,1,0.08620689655172409,1,1,2,2,49.2
0.4285714285714284,2,2,0.9195402298850575,0.7363945578231292,1,0.3793103448275862,2,2,0,0,97.5
0.1428571428571428,1,1,0.7279693486590039,0.43367346938775486,1,0.1724137931034483,1,4,0,0,81.8
0.0,2,5,0.7151979565772668,0.09863945578231281,1,0.0,1,4,0,2,65.6
0.5714285714285716,0,3,0.4942528735632184,0.4982993197278911,0,0.4137931034482759,2,3,0,1,71.1
1.0,0,3,0.06896551724137931,0.964285714285714,1,0.08620689655172409,1,1,0,0,60.3
0.0,2,0,1.0000000000000002,0.26870748299319713,1,0.1724137931034483,0,3,0,2,81.3
0.8571428571428572,0,1,0.005108556832694762,0.04421768707482987,0,0.2931034482758621,0,3,2,1,37.3
0.8571428571428572,1,5,0.49553001277139214,0.7465986394557822,1,0.44827586206896564,2,1,1,1,52.0
0.2857142857142856,0,2,0.3652618135376756,0.454081632653061,1,0.22413793103448287,0,0,0,0,58.9
0.7142857142857144,2,4,0.7828863346104725,0.33163265306122436,1,0.9655172413793102,0,3,1,0,65.8
0.1428571428571428,2,6,0.7420178799489143,0.4880952380952379,1,0.9310344827586207,0,2,2,2,67.6
0.8571428571428572,1,6,0.6309067688378033,0.9387755102040813,1,0.24137931034482762,2,0,0,1,99.3
0.7142857142857144,2,0,0.06641123882503192,0.2448979591836734,1,0.44827586206896564,1,3,0,0,33.6
0.2857142857142856,1,5,0.23116219667943805,0.19387755102040805,1,0.6034482758620688,2,1,2,2,35.5
0.0,2,1,0.0855683269476373,0.5340136054421767,1,0.1724137931034483,0,1,2,2,42.8
1.0,1,1,0.9897828863346104,0.4625850340136053,1,0.6379310344827586,1,0,0,0,100.0
0.4285714285714284,1,0,0.12005108556832697,0.1428571428571428,1,0.4137931034482759,1,1,0,0,50.4
1.0,2,2,0.9782886334610472,0.5816326530612244,1,0.017241379310344973,1,3,0,2,74.0
0.7142857142857144,0,1,0.10472541507024266,0.5765306122448979,1,0.24137931034482762,2,2,0,2,30.9
0.8571428571428572,1,5,0.8710089399744573,0.607142857142857,1,0.1724137931034483,2,2,1,2,75.9
0.8571428571428572,1,5,0.5772669220945083,0.41156462585034004,1,0.8275862068965517,2,2,1,0,75.3
0.1428571428571428,1,0,0.8390804597701149,0.2857142857142856,1,0.5000000000000001,1,1,1,1,88.7
0.2857142857142856,1,0,0.6372924648786717,0.324829931972789,1,0.1724137931034483,1,1,1,2,73.6
0.4285714285714284,2,0,0.7752234993614304,0.8418367346938773,1,0.5689655172413793,2,4,0,2,76.8
0.4285714285714284,1,2,0.7369093231162196,0.6275510204081631,0,0.43103448275862066,0,3,1,2,64.9
0.0,1,1,0.2554278416347382,0.3962585034013604,1,0.43103448275862066,1,2,0,0,47.2
0.5714285714285716,2,6,0.9450830140485313,0.6156462585034013,1,0.18965517241379315,2,1,1,1,78.1
0.1428571428571428,2,4,0.6475095785440613,0.346938775510204,1,0.6379310344827586,0,2,2,2,77.8
0.7142857142857144,1,4,0.19667943805874843,0.8707482993197277,0,0.8275862068965517,0,2,0,2,66.9
0.7142857142857144,0,1,0.3026819923371648,0.7329931972789114,0,0.48275862068965536,1,4,2,2,70.5
1.0,0,5,0.5338441890166028,0.09353741496598633,1,0.13793103448275879,0,3,2,2,57.2
0.7142857142857144,0,1,0.8901660280970626,0.04761904761904756,1,0.2586206896551724,0,2,2,2,75.5
0.2857142857142856,1,6,0.8033205619412516,0.023809523809523725,1,0.31034482758620696,1,4,1,0,62.8
1.0,2,3,0.2988505747126437,0.018707482993197244,1,0.8965517241379312,0,3,0,2,31.7
0.4285714285714284,2,0,0.6934865900383141,0.4965986394557822,1,0.6206896551724138,1,4,1,1,70.3
0.2857142857142856,2,5,0.0,0.1751700680272108,1,0.9482758620689654,2,2,1,2,19.599
1.0,2,0,0.3295019157088123,0.6785714285714284,1,0.31034482758620696,0,2,1,2,54.0
0.2857142857142856,1,1,0.8480204342273308,0.48299319727891143,1,0.879310344827586,1,4,0,2,61.0
0.0,0,4,0.1443167305236271,0.08503401360544216,1,0.810344827586207,0,3,2,2,35.1
0.4285714285714284,2,5,0.35121328224776505,0.0,1,0.9655172413793102,1,2,1,0,57.5
0.8571428571428572,0,4,0.0,0.027210884353741527,0,0.24137931034482762,1,0,0,0,26.4
0.1428571428571428,2,3,0.014048531289910602,0.5340136054421767,1,0.9655172413793102,2,4,0,2,45.3
0.4285714285714284,0,0,0.1392081736909323,0.5884353741496597,0,0.6724137931034483,1,3,0,0,46.9
0.1428571428571428,2,0,0.09323116219667946,0.3503401360544216,1,0.7413793103448277,2,4,2,1,37.1
0.7142857142857144,2,6,0.4904214559386973,0.0697278911564626,1,0.1724137931034483,0,2,0,2,54.0
0.4285714285714284,0,0,0.909323116219668,0.9438775510204078,1,0.2068965517241379,2,2,1,2,78.8
0.2857142857142856,2,6,0.07662835249042146,0.40306122448979576,1,1.0,2,2,1,2,49.9
0.1428571428571428,0,1,0.8786717752234994,0.4285714285714284,1,0.793103448275862,2,3,1,1,76.9
0.5714285714285716,1,1,0.6730523627075351,0.37925170068027203,1,0.8965517241379312,0,3,0,2,54.4
0.7142857142857144,0,0,0.16219667943805877,0.05102040816326525,1,0.2586206896551724,2,0,2,2,28.3
1.0,2,2,0.28607918263090676,0.714285714285714,1,0.5000000000000001,1,4,2,2,53.1
0.4285714285714284,1,6,0.1877394636015326,0.6683673469387754,1,0.5344827586206896,1,2,0,2,75.6
0.1428571428571428,1,0,0.7956577266922094,0.15816326530612235,0,0.2586206896551724,0,1,1,1,57.5
0.8571428571428572,0,2,0.7305236270753511,0.26360544217687065,1,0.13793103448275879,0,2,0,2,59.8
0.7142857142857144,0,4,0.30140485312899107,0.5476190476190474,1,0.1724137931034483,1,1,2,0,51.3
0.7142857142857144,0,6,0.04469987228607918,0.37414965986394555,1,0.31034482758620696,0,4,1,2,23.9
0.0,0,6,0.16219667943805877,1.0,1,0.4137931034482759,2,1,0,2,48.1
0.2857142857142856,0,2,0.6334610472541506,0.4965986394557822,1,0.0,0,4,0,0,65.3
0.8571428571428572,1,5,0.08173690932311622,0.889455782312925,1,0.48275862068965536,1,3,1,2,56.6
0.8571428571428572,1,0,0.5376756066411239,0.19897959183673453,1,0.5344827586206896,1,0,0,0,79.5
0.4285714285714284,2,5,0.6155810983397191,0.5578231292517006,1,0.48275862068965536,2,4,0,0,79.9
0.8571428571428572,0,4,0.6922094508301405,0.3180272108843536,0,0.6034482758620688,0,4,1,1,65.8
0.8571428571428572,2,5,0.11749680715197958,0.9438775510204078,1,0.06896551724137934,1,4,0,2,61.1
0.4285714285714284,0,5,0.4597701149425288,0.5527210884353739,1,0.8965517241379312,1,3,1,0,65.8
1.0,1,6,0.46360153256704983,0.6564625850340136,0,0.22413793103448287,0,3,1,0,49.0
0.2857142857142856,0,1,0.8429118773946359,0.0680272108843537,1,0.43103448275862066,0,1,0,2,66.3
0.1428571428571428,2,5,0.4687100893997446,0.4880952380952379,1,0.8620689655172412,1,2,0,2,63.9
0.7142857142857144,2,2,0.40485312899106,0.5816326530612244,1,0.724137931034483,2,0,0,0,49.5
0.7142857142857144,1,6,0.1162196679438059,0.2857142857142856,1,0.724137931034483,2,3,2,2,40.0
0.1428571428571428,2,4,0.6998722860791825,0.7397959183673466,1,0.810344827586207,2,2,2,0,78.7
0.8571428571428572,0,1,0.6232439335887612,0.4659863945578231,1,0.9827586206896554,1,4,2,0,61.4
0.1428571428571428,1,0,0.722860791826309,0.5629251700680271,0,0.017241379310344973,2,3,0,2,69.6
0.8571428571428572,0,6,0.6602809706257982,0.3588435374149659,1,1.0,2,0,1,2,71.9
0.0,1,4,0.8837803320561941,0.6802721088435373,1,0.9482758620689654,2,1,2,2,88.5
0.8571428571428572,1,1,0.8863346104725415,0.09523809523809523,1,0.13793103448275879,1,3,1,2,63.8
0.8571428571428572,2,5,0.30395913154533843,0.5068027210884354,1,0.2931034482758621,2,2,1,1,37.1
0.8571428571428572,2,5,0.17624521072796936,0.9030612244897958,1,0.6724137931034483,2,2,0,1,51.1
0.7142857142857144,0,2,0.9361430395913155,0.22959183673469385,1,0.8965517241379312,0,0,1,1,91.3
0.4285714285714284,2,1,0.7177522349936143,0.8758503401360542,1,0.5517241379310344,2,0,0,2,95.2
0.7142857142857144,2,5,0.9821200510855682,0.8928571428571426,1,0.5172413793103449,2,1,1,0,74.3
0.2857142857142856,0,0,0.4980842911877395,0.22448979591836715,0,0.10344827586206906,1,2,0,0,64.0
0.8571428571428572,1,2,0.9731800766283525,0.07142857142857129,1,0.724137931034483,0,2,0,2,79.6
0.5714285714285716,0,4,0.11494252873563218,0.7704081632653061,1,0.5000000000000001,1,0,1,0,51.8
0.4285714285714284,1,6,0.5925925925925926,0.9676870748299318,1,0.08620689655172409,1,4,1,2,74.4
0.5714285714285716,2,3,0.4968071519795659,0.2499999999999999,1,0.9310344827586207,1,1,0,0,69.9
0.5714285714285716,0,6,0.0,0.921768707482993,1,0.22413793103448287,2,0,0,2,26.5
0.0,2,2,0.18646232439335889,0.20238095238095233,1,0.5344827586206896,0,2,2,2,45.5
0.1428571428571428,2,4,0.14687100893997446,0.357142857142857,1,0.8448275862068965,2,2,2,0,57.0
0.1428571428571428,0,4,0.052362707535121324,0.8945578231292515,1,0.6724137931034483,1,4,2,0,52.8
0.0,2,6,0.9591315453384418,0.29931972789115646,1,0.22413793103448287,0,2,2,2,93.1
0.4285714285714284,2,3,0.9757343550446999,0.760204081632653,1,1.0,1,1,2,2,100.0
0.7142857142857144,2,5,0.900383141762452,0.139455782312925,1,0.08620689655172409,2,4,2,2,81.6
0.7142857142857144,1,1,1.0000000000000002,0.37585034013605445,1,0.810344827586207,2,2,0,2,100.0
0.4285714285714284,0,2,0.8390804597701149,0.9489795918367345,1,0.4655172413793104,0,2,1,2,100.0
0.8571428571428572,2,5,0.9425287356321839,0.22108843537414957,1,0.051724137931034586,2,2,2,2,76.9
0.5714285714285716,2,2,0.19157088122605367,0.7057823129251699,1,0.24137931034482762,1,1,1,1,51.9
0.0,0,6,0.25287356321839083,0.9285714285714284,1,0.06896551724137934,1,0,1,2,51.0
0.8571428571428572,1,2,0.8710089399744573,0.7908163265306121,1,0.18965517241379315,0,3,0,1,71.1
0.5714285714285716,1,4,0.48020434227330777,0.9574829931972788,1,0.8965517241379312,1,3,1,2,86.9
0.7142857142857144,0,3,0.722860791826309,0.9523809523809521,1,0.2931034482758621,2,4,0,2,67.4
0.5714285714285716,0,4,0.5644955300127713,0.1054421768707482,1,0.6206896551724138,1,2,1,2,76.3
0.5714285714285716,2,4,0.3026819923371648,0.6037414965986392,1,0.18965517241379315,2,4,0,0,40.7
0.0,1,3,0.28097062579821197,0.4251700680272106,1,0.24137931034482762,2,4,2,2,19.599
0.5714285714285716,0,3,0.7547892720306514,0.6870748299319727,1,0.34482758620689646,1,1,2,1,71.9
0.8571428571428572,1,3,0.5338441890166028,0.7482993197278909,1,0.9655172413793102,0,3,2,2,56.6
0.2857142857142856,2,4,0.35759897828863346,0.23979591836734693,1,0.2068965517241379,0,0,1,2,64.9
0.5714285714285716,1,4,0.6206896551724138,0.8061224489795917,1,0.6551724137931035,2,2,1,0,65.6
0.0,1,3,0.41890166028097064,0.40816326530612224,0,0.36206896551724144,2,2,2,2,49.0
0.2857142857142856,1,0,0.47509578544061304,0.6598639455782311,1,0.13793103448275879,1,4,1,0,53.7
0.4285714285714284,1,2,0.6819923371647509,0.4268707482993197,1,0.5517241379310344,1,2,1,2,72.2
1.0,0,5,0.4572158365261814,0.3435374149659862,0,0.36206896551724144,1,3,0,0,65.4
0.1428571428571428,0,1,0.9604086845466155,0.6972789115646256,1,0.879310344827586,1,4,1,2,83.3
0.2857142857142856,0,3,0.48531289910600256,0.542517006802721,0,0.9482758620689654,2,4,2,0,41.8
0.4285714285714284,2,6,0.9719029374201789,0.8605442176870748,1,0.5689655172413793,0,4,1,1,69.4
1.0,0,5,0.855683269476373,0.792517006802721,1,0.2931034482758621,0,3,0,2,75.4
0.8571428571428572,1,0,0.900383141762452,0.8758503401360542,1,0.5344827586206896,2,2,1,1,66.9
0.0,0,3,0.7701149425287357,0.7704081632653061,0,0.8965517241379312,1,1,0,0,100.0
0.1428571428571428,2,0,0.6079182630906769,0.9251700680272108,1,0.6724137931034483,0,3,2,0,70.7
0.8571428571428572,0,4,0.5338441890166028,0.14965986394557818,1,0.06896551724137934,0,1,2,0,34.3
0.0,1,1,0.5530012771392082,0.6428571428571428,1,0.051724137931034586,1,0,0,1,83.7
0.8571428571428572,2,6,0.19540229885057475,0.07312925170068019,1,0.13793103448275879,2,2,0,0,29.2
0.2857142857142856,2,6,0.20945083014048532,0.4999999999999998,1,0.5689655172413793,1,4,2,0,60.9
1.0,1,0,0.024265644955300134,0.8690476190476188,1,0.15517241379310354,0,1,2,2,36.3
0.2857142857142856,0,1,0.7509578544061303,0.7295918367346936,1,0.24137931034482762,0,4,2,2,69.1
0.4285714285714284,0,3,0.11749680715197958,0.5850340136054419,1,0.5344827586206896,0,1,1,2,63.5
0.7142857142857144,1,4,0.5849297573435505,0.6972789115646256,1,0.5689655172413793,0,0,0,0,82.6
0.1428571428571428,1,4,0.1302681992337165,0.16666666666666652,1,0.8275862068965517,0,3,2,1,38.8
0.5714285714285716,2,2,0.0574712643678161,0.9387755102040813,0,0.43103448275862066,0,2,0,0,56.9
0.5714285714285716,0,4,0.5351213282247764,0.20578231292517002,1,0.793103448275862,2,4,2,2,45.7
0.8571428571428572,2,2,0.8812260536398467,0.15986394557823125,1,0.06896551724137934,0,3,0,2,92.0
1.0,0,0,0.3537675606641124,0.13265306122448972,1,0.5517241379310344,2,2,1,2,32.1
0.7142857142857144,0,5,0.9284802043422733,0.945578231292517,1,0.43103448275862066,0,0,2,1,100.0
0.4285714285714284,2,6,0.0,0.4608843537414966,1,0.9310344827586207,1,3,2,0,40.8
0.4285714285714284,1,4,0.4661558109833972,0.5340136054421767,1,0.724137931034483,1,2,0,1,69.5
0.4285714285714284,0,1,0.1392081736909323,0.37585034013605445,1,0.689655172413793,2,2,0,2,39.0
0.8571428571428572,1,4,0.3128991060025543,0.017006802721088343,0,0.9137931034482759,0,4,2,0,23.5
0.2857142857142856,1,2,0.014048531289910602,0.05782312925170063,1,0.24137931034482762,2,3,1,0,19.599
0.1428571428571428,2,1,0.025542784163473824,0.005102040816326481,0,0.7586206896551725,1,4,0,0,46.0
0.2857142857142856,1,2,0.7177522349936143,0.5391156462585032,1,0.879310344827586,2,4,2,2,67.9
0.0,0,6,0.6590038314176245,0.18707482993197277,1,1.0,2,1,0,2,54.0
0.0,0,0,0.20306513409961685,0.39965986394557795,1,0.43103448275862066,1,4,2,2,53.5
0.0,2,3,0.9106002554278416,0.4591836734693875,1,0.6724137931034483,0,4,2,0,77.8
0.8571428571428572,0,5,0.6922094508301405,0.5340136054421767,1,0.1724137931034483,2,0,2,2,68.1
0.7142857142857144,2,6,0.33333333333333337,0.9013605442176869,0,0.5689655172413793,2,0,2,2,49.0
0.7142857142857144,2,6,0.4061302681992337,0.0340136054421768,1,0.44827586206896564,0,0,0,2,52.2
0.4285714285714284,2,1,0.2886334610472541,0.4948979591836733,1,0.12068965517241381,1,1,0,2,55.4
0.7142857142857144,2,0,0.8378033205619412,0.12414965986394544,1,0.9310344827586207,2,3,0,0,69.4
0.1428571428571428,1,0,0.4942528735632184,0.9353741496598638,1,0.9137931034482759,1,4,1,2,80.7
1.0,1,5,0.12771392081736913,0.9251700680272108,1,0.9827586206896554,2,1,2,2,32.0
0.5714285714285716,0,0,0.19540229885057475,0.13265306122448972,1,0.1724137931034483,1,4,0,2,34.3
1.0,0,1,0.29246487867177523,0.10884353741496589,1,0.0,0,1,2,2,35.4
0.1428571428571428,2,5,0.40229885057471265,0.1020408163265305,1,0.7586206896551725,1,4,2,0,57.8
0.4285714285714284,2,3,0.5951468710089399,0.09013605442176864,1,0.2586206896551724,0,3,1,0,50.4
0.7142857142857144,1,5,0.9744572158365261,0.15136054421768697,1,0.6379310344827586,0,0,0,2,87.2
0.4285714285714284,1,0,0.2579821200510856,0.14795918367346927,1,0.5344827586206896,0,0,1,1,56.6
0.4285714285714284,1,3,0.3256704980842912,0.15646258503401345,1,0.5862068965517241,1,3,0,2,91.6
0.1428571428571428,0,2,0.014048531289910602,0.1411564625850339,1,0.5000000000000001,2,1,2,0,23.7
0.4285714285714284,0,2,0.3703703703703704,0.37585034013605445,1,0.0,0,4,1,1,56.5
0.1428571428571428,1,2,0.6794380587484036,0.2482993197278911,1,0.2586206896551724,0,1,1,0,76.1
0.2857142857142856,2,1,0.9731800766283525,0.4149659863945576,1,0.9310344827586207,2,3,2,0,73.1
0.7142857142857144,1,0,0.7458492975734354,0.9013605442176869,1,0.4137931034482759,2,4,2,2,74.8
0.7142857142857144,0,2,0.10983397190293742,0.3486394557823129,1,0.31034482758620696,1,4,2,0,21.4
0.5714285714285716,2,1,0.8991060025542784,0.282312925170068,1,0.0,2,2,0,2,69.5
0.2857142857142856,1,5,0.846743295019157,0.9234693877551019,1,0.36206896551724144,2,0,1,0,90.0
1.0,2,5,0.1826309067688378,0.3180272108843536,1,0.2068965517241379,1,2,2,0,44.3
0.0,2,0,0.9438058748403576,0.11394557823129237,1,0.5172413793103449,2,1,1,2,66.6
0.2857142857142856,2,6,0.7190293742017879,0.6207482993197277,1,0.7068965517241378,0,3,0,0,83.5
0.0,1,2,0.789272030651341,0.2772108843537414,0,0.051724137931034586,0,4,0,0,70.9
0.2857142857142856,0,2,0.45849297573435505,0.5204081632653061,1,0.724137931034483,1,2,1,0,67.9
1.0,1,0,0.19540229885057475,0.7738095238095235,1,0.0,2,3,2,1,44.7
0.2857142857142856,0,1,0.8058748403575989,0.5663265306122449,1,0.689655172413793,2,2,0,2,84.0
1.0,2,2,0.4776500638569604,0.8146258503401358,1,0.13793103448275879,0,0,2,0,73.0
0.4285714285714284,2,5,0.9782886334610472,0.34183673469387754,0,0.34482758620689646,2,4,2,2,65.0
0.7142857142857144,2,6,0.14687100893997446,0.16156462585034004,1,0.10344827586206906,1,0,1,2,31.4
0.4285714285714284,0,1,0.3524904214559387,0.3928571428571428,1,0.5517241379310344,0,1,1,2,48.5
0.2857142857142856,2,0,0.7407407407407407,0.40986394557823114,1,0.810344827586207,0,0,0,2,78.6
0.8571428571428572,2,5,0.5747126436781609,0.7210884353741496,1,0.5689655172413793,0,2,0,2,90.9
1.0,2,6,0.43295019157088127,0.6904761904761905,0,0.9137931034482759,2,1,1,2,39.6
0.2857142857142856,2,0,0.7062579821200511,0.30612244897959173,1,0.017241379310344973,1,0,1,0,66.5
0.8571428571428572,0,4,0.7394636015325671,0.9387755102040813,1,0.34482758620689646,0,1,1,1,83.1
0.2857142857142856,1,2,0.5798212005108556,0.27040816326530603,1,0.3793103448275862,0,3,1,2,40.2
0.7142857142857144,1,3,0.31545338441890164,1.0,1,0.31034482758620696,0,0,1,0,57.6
0.8571428571428572,2,6,0.6219667943805874,0.023809523809523725,1,0.4137931034482759,0,3,2,2,51.5
0.4285714285714284,1,3,0.5466155810983397,0.6768707482993197,0,0.5689655172413793,1,4,0,0,92.2
0.7142857142857144,1,4,0.8045977011494253,0.6224489795918366,1,0.18965517241379315,2,2,0,2,72.7
0.2857142857142856,2,4,0.6577266922094509,0.5867346938775508,1,0.18965517241379315,2,2,2,2,69.9
0.0,0,4,0.4968071519795659,0.7840136054421767,1,0.13793103448275879,1,1,1,2,62.6
0.0,2,4,0.008939974457215834,0.5935374149659862,1,0.2931034482758621,0,4,1,0,27.7
0.4285714285714284,1,6,0.16091954022988508,0.6122448979591835,1,0.6551724137931035,0,4,1,1,55.9
1.0,0,2,0.33333333333333337,0.8843537414965983,1,0.5172413793103449,0,2,0,2,57.2
0.1428571428571428,0,6,0.6040868454661558,0.1802721088435374,1,0.27586206896551735,1,2,0,0,69.9
0.4285714285714284,0,6,0.7994891443167305,0.532312925170068,1,0.9827586206896554,0,2,2,1,84.6
0.7142857142857144,0,6,0.970625798212005,0.7159863945578231,1,0.6379310344827586,0,0,1,2,100.0
0.1428571428571428,1,0,0.602809706257982,0.30442176870748294,1,0.2586206896551724,1,2,1,2,61.6
0.7142857142857144,2,4,0.7343550446998722,0.2142857142857142,1,0.034482758620689724,0,0,0,2,59.6
0.2857142857142856,1,0,0.6245210727969348,0.12074829931972786,1,0.22413793103448287,2,2,1,1,37.9
0.8571428571428572,0,5,0.42911877394636017,0.25850340136054406,1,0.48275862068965536,2,2,2,2,40.8
0.5714285714285716,2,0,0.6130268199233716,0.6700680272108841,1,0.18965517241379315,2,3,0,1,73.6
0.5714285714285716,0,0,0.3997445721583653,0.6173469387755102,1,0.31034482758620696,2,1,0,1,52.1
0.1428571428571428,1,4,0.4533844189016603,0.16496598639455773,1,1.0,0,1,0,0,65.9
0.4285714285714284,1,2,0.9208173690932312,0.4914965986394557,1,0.9482758620689654,1,0,0,1,100.0
0.8571428571428572,0,0,0.565772669220945,0.2074829931972788,1,0.5172413793103449,1,1,2,0,70.6
0.0,0,1,0.09195402298850575,0.945578231292517,1,0.8448275862068965,2,1,0,2,61.6
0.8571428571428572,2,0,0.524904214559387,0.727891156462585,0,0.27586206896551735,0,2,0,1,74.8
0.4285714285714284,1,3,0.9642401021711366,0.16666666666666652,0,0.7586206896551725,1,3,1,2,68.6
0.7142857142857144,0,2,0.09195402298850575,0.2857142857142856,1,0.9137931034482759,0,1,1,2,57.4
0.7142857142857144,1,6,0.9821200510855682,0.8605442176870748,1,0.8448275862068965,0,0,2,0,95.5
0.4285714285714284,0,0,0.9987228607918263,0.5578231292517006,1,0.6379310344827586,2,4,2,2,89.0
0.2857142857142856,0,0,0.5632183908045977,0.3537414965986394,1,0.8448275862068965,2,0,1,0,72.6
0.7142857142857144,1,1,0.3295019157088123,0.6003401360544218,1,0.0,1,4,0,1,44.3
0.1428571428571428,1,6,0.0,0.3877551020408161,0,0.3793103448275862,2,0,1,0,19.599
0.5714285714285716,1,5,0.005108556832694762,0.9200680272108843,1,0.7758620689655172,0,2,0,2,61.2
0.0,0,3,0.3856960408684547,0.8809523809523809,1,0.39655172413793116,2,2,0,0,54.6
0.7142857142857144,1,0,0.789272030651341,0.15306122448979587,1,0.1724137931034483,1,0,0,2,95.6
0.7142857142857144,1,3,0.9527458492975734,0.6802721088435373,1,0.7758620689655172,1,2,2,2,90.6
0.0,1,6,0.14814814814814817,0.8452380952380951,1,0.6206896551724138,0,2,2,0,67.1
0.8571428571428572,1,1,0.4878671775223499,0.20578231292517002,1,0.5172413793103449,0,2,2,2,68.4
0.4285714285714284,1,4,0.5019157088122604,0.8792517006802718,0,0.3275862068965517,1,0,2,1,83.4
0.8571428571428572,0,6,0.37803320561941256,0.4183673469387754,0,0.08620689655172409,0,0,1,2,53.2
0.0,1,5,0.541507024265645,0.30442176870748294,1,0.879310344827586,0,0,1,0,71.4
0.1428571428571428,1,6,0.9348659003831418,0.9931972789115644,1,0.18965517241379315,1,4,1,2,86.2
0.4285714285714284,1,6,0.438058748403576,0.6921768707482991,0,0.6379310344827586,2,1,2,1,55.4
0.1428571428571428,1,2,0.1302681992337165,0.2857142857142856,0,0.2931034482758621,2,1,2,0,19.8
0.2857142857142856,1,1,0.6692209450830141,0.5306122448979591,1,0.22413793103448287,0,1,2,2,75.7
0.7142857142857144,1,1,0.021711366538952746,0.6462585034013604,1,0.44827586206896564,0,3,1,0,31.9
0.1428571428571428,2,3,0.950191570881226,0.7159863945578231,0,0.7413793103448277,0,1,1,0,90.7
0.7142857142857144,2,0,0.950191570881226,0.20408163265306112,1,0.22413793103448287,0,3,0,1,81.7
0.0,1,2,0.08429118773946359,0.6190476190476188,1,0.08620689655172409,1,1,1,2,27.6
0.1428571428571428,1,3,0.5530012771392082,0.8537414965986392,1,0.48275862068965536,0,1,1,1,70.6
0.5714285714285716,0,2,0.8045977011494253,0.8095238095238093,1,0.5517241379310344,1,4,2,0,92.1
0.8571428571428572,2,0,0.4648786717752236,0.2908163265306122,1,0.6551724137931035,0,0,2,0,64.6
0.1428571428571428,2,0,0.47892720306513414,0.9795918367346939,1,0.44827586206896564,1,4,0,0,80.7
0.2857142857142856,2,6,0.9808429118773946,0.00340136054421758,1,0.3793103448275862,2,3,2,1,69.8
1.0,1,4,0.22477650063856963,0.7840136054421767,0,0.13793103448275879,2,0,0,2,74.9
1.0,0,4,0.5274584929757343,0.3129251700680271,1,0.2931034482758621,2,4,2,2,50.5
