age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
0.2857142857142856,2,0,0.9310344827586208,0.3010204081632651,0,0.2068965517241379,2,1,1,0,64.1
0.2857142857142856,0,6,0.301404853128991,0.1564625850340134,1,0.793103448275862,0,1,0,2,36.2
0.2857142857142856,0,1,0.5504469987228607,0.9353741496598638,1,0.3448275862068964,1,1,2,2,74.4
0.7142857142857144,0,3,0.6091954022988505,0.9302721088435372,1,0.8620689655172412,1,0,2,2,83.4
0.5714285714285716,0,3,0.4495530012771392,0.9132653061224488,1,0.5344827586206896,0,1,1,1,57.7
0.7142857142857144,2,6,0.1417624521072797,0.5544217687074828,1,0.4482758620689656,1,0,0,1,71.7
0.5714285714285716,2,6,0.1123882503192847,0.1241496598639454,1,0.4482758620689656,1,3,1,2,28.4
1.0,2,6,0.5185185185185185,0.6921768707482991,1,0.2586206896551724,1,2,2,0,64.4
0.5714285714285716,1,1,0.7879948914431673,0.954081632653061,1,1.0,1,1,1,0,90.7
0.0,1,2,0.6871008939974457,0.4200680272108841,1,0.7413793103448277,0,0,0,1,92.5
0.5714285714285716,0,6,0.3856960408684547,0.6836734693877549,1,0.9827586206896554,1,2,2,0,76.8
0.2857142857142856,2,6,0.3116219667943806,0.5646258503401358,1,0.3275862068965517,1,1,1,2,21.5
0.7142857142857144,0,2,0.3793103448275862,0.1428571428571428,1,0.4137931034482759,2,0,1,1,55.9
0.4285714285714284,0,2,0.3243933588761175,0.1955782312925169,1,0.1724137931034483,0,0,2,0,48.7
0.5714285714285716,1,2,0.301404853128991,0.6904761904761905,1,0.7758620689655172,0,4,2,1,60.8
1.0,1,3,0.5185185185185185,0.1122448979591836,0,0.4310344827586206,2,0,2,1,73.8
0.2857142857142856,0,3,0.8735632183908045,0.5391156462585032,1,0.0517241379310345,1,1,2,0,87.9
0.8571428571428572,1,0,0.0395913154533844,0.1241496598639454,1,0.6724137931034483,0,3,0,0,40.0
0.2857142857142856,2,4,0.7803320561941252,0.6513605442176871,1,0.3965517241379311,2,1,1,2,69.3
0.8571428571428572,0,3,0.7330779054916986,0.1666666666666665,1,0.793103448275862,1,0,2,1,90.9
0.8571428571428572,2,6,0.1123882503192847,0.2772108843537414,1,0.5517241379310344,2,3,0,1,34.3
0.1428571428571428,1,5,0.0140485312899106,0.6989795918367345,1,0.0344827586206897,2,0,2,0,48.6
0.5714285714285716,2,1,0.1187739463601532,0.1020408163265305,1,0.4655172413793104,0,2,0,0,39.0
0.0,2,6,0.1532567049808429,0.3537414965986394,1,0.4482758620689656,0,2,0,2,53.5
0.5714285714285716,0,0,0.942528735632184,0.8690476190476188,1,0.7586206896551725,2,0,1,2,84.5
0.8571428571428572,2,0,0.491698595146871,0.6326530612244896,1,0.5172413793103449,0,1,2,2,60.7
1.0,1,4,0.0842911877394635,0.357142857142857,1,0.7586206896551725,0,4,2,0,31.8
1.0,0,4,0.756066411238825,0.1241496598639454,1,0.8965517241379312,0,1,0,0,66.7
0.8571428571428572,2,0,0.611749680715198,0.7227891156462583,1,0.793103448275862,1,1,2,1,79.9
0.4285714285714284,2,2,0.78544061302682,0.7755102040816326,1,0.2241379310344828,1,0,2,1,100.0
0.7142857142857144,1,4,0.2784163473818646,0.1275510204081632,1,0.1206896551724138,2,2,1,2,40.4
0.2857142857142856,0,1,0.722860791826309,0.8367346938775508,1,0.6551724137931035,1,2,1,2,84.4
0.1428571428571428,2,4,0.1111111111111111,0.9183673469387752,0,0.4137931034482759,0,0,1,2,64.7
0.1428571428571428,0,6,0.0779054916985951,0.639455782312925,1,0.6724137931034483,2,3,2,1,28.0
0.8571428571428572,2,4,0.1289910600255428,0.3724489795918366,1,0.7758620689655172,0,1,0,2,44.6
0.4285714285714284,2,0,0.51213282247765,0.3265306122448979,1,0.7586206896551725,2,0,2,0,74.0
0.0,1,4,0.4776500638569604,0.3214285714285714,1,0.3793103448275862,2,0,1,2,54.8
0.7142857142857144,0,0,0.2809706257982119,0.8605442176870748,1,0.5000000000000001,2,3,2,0,62.4
0.4285714285714284,2,1,0.7343550446998722,0.5782312925170066,1,0.3275862068965517,1,3,1,2,71.3
1.0,1,3,0.0664112388250319,0.8418367346938773,1,0.5344827586206896,1,4,0,2,50.4
0.8571428571428572,1,3,0.6143039591315452,0.6377551020408161,1,0.6379310344827586,0,0,2,2,79.7
0.4285714285714284,2,5,0.3652618135376756,0.8452380952380951,1,0.0689655172413793,0,3,2,2,56.7
0.8571428571428572,1,3,0.2681992337164751,0.8197278911564623,1,0.1896551724137931,0,0,2,2,40.8
0.7142857142857144,1,1,0.2911877394636015,0.9472789115646256,1,0.086206896551724,2,3,2,2,41.7
0.7142857142857144,1,0,0.8837803320561941,0.4030612244897957,1,0.879310344827586,2,3,0,2,89.9
1.0,0,3,0.5031928480204342,0.2499999999999999,1,0.2758620689655173,2,2,0,2,58.4
0.7142857142857144,0,2,0.247765006385696,0.1972789115646258,1,0.3448275862068964,1,0,1,2,54.5
0.4285714285714284,1,6,0.7624521072796935,0.5238095238095237,0,0.8448275862068965,0,3,2,0,100.0
0.0,0,2,0.1621966794380587,0.4829931972789114,1,0.5689655172413793,0,3,0,1,53.7
0.0,0,4,0.5925925925925926,0.921768707482993,1,0.3620689655172414,2,2,2,2,59.2
0.5714285714285716,2,1,0.0996168582375479,0.5153061224489797,1,0.0,0,0,1,1,39.2
0.2857142857142856,1,3,0.3435504469987229,0.6156462585034013,1,0.724137931034483,2,0,0,2,48.8
0.7142857142857144,2,0,0.7867177522349936,0.3860544217687074,0,0.5344827586206896,1,1,0,2,85.3
0.7142857142857144,2,5,0.8071519795657727,0.8741496598639453,0,0.8275862068965517,0,2,1,2,73.1
1.0,0,6,0.2592592592592592,0.7312925170068025,1,0.5172413793103449,2,3,0,2,25.9
0.5714285714285716,1,0,0.8084291187739464,0.1309523809523808,1,0.6206896551724138,2,0,0,0,83.9
0.5714285714285716,1,6,0.8480204342273308,0.8265306122448979,1,0.5689655172413793,2,1,1,2,78.7
0.4285714285714284,1,1,0.6347381864623244,1.0,1,0.1551724137931035,0,4,2,2,66.6
0.8571428571428572,0,3,0.7203065134099617,0.8367346938775508,1,0.3103448275862069,0,3,2,0,75.5
0.8571428571428572,1,2,0.7471264367816092,0.0119047619047617,1,0.3620689655172414,0,1,0,2,69.3
0.0,2,2,0.1417624521072797,0.704081632653061,1,0.793103448275862,0,2,0,1,48.4
0.1428571428571428,2,3,0.3282247765006386,0.4047619047619046,0,0.4655172413793104,0,2,1,2,50.1
0.2857142857142856,1,3,0.6462324393358876,0.4387755102040815,0,0.7413793103448277,0,0,1,2,66.3
0.4285714285714284,1,2,0.491698595146871,0.4404761904761904,1,0.4655172413793104,2,2,2,0,56.2
0.8571428571428572,2,2,0.6641123882503193,0.5544217687074828,1,0.3103448275862069,0,2,0,2,97.8
0.4285714285714284,1,2,0.454661558109834,0.8605442176870748,1,0.5689655172413793,2,4,0,0,66.9
0.4285714285714284,2,3,0.2068965517241379,0.2193877551020406,1,0.7586206896551725,0,0,1,2,46.9
0.1428571428571428,1,3,0.7011494252873564,0.9710884353741496,1,0.0517241379310345,1,4,2,2,78.5
0.1428571428571428,1,3,0.0,0.302721088435374,1,0.5862068965517241,1,2,1,0,32.2
0.8571428571428572,0,6,0.8531289910600255,0.3809523809523809,1,0.1206896551724138,1,4,1,2,63.5
0.4285714285714284,1,0,0.1328224776500638,0.6564625850340136,1,0.7068965517241378,2,1,0,1,53.7
0.2857142857142856,0,1,0.1966794380587484,0.3316326530612243,1,0.3965517241379311,1,0,0,1,40.5
0.0,1,4,0.7292464878671775,0.7482993197278909,1,0.2068965517241379,1,4,0,0,70.7
0.1428571428571428,0,5,0.6436781609195402,0.6547619047619044,1,0.1379310344827587,1,3,1,0,72.4
0.8571428571428572,2,0,0.6577266922094509,0.7091836734693875,1,0.2413793103448276,0,2,1,1,83.3
0.2857142857142856,0,4,0.1877394636015326,0.7976190476190474,1,0.7068965517241378,1,4,1,0,57.7
0.7142857142857144,1,4,0.8518518518518519,0.0,1,0.689655172413793,2,4,1,0,72.1
0.4285714285714284,0,2,0.545338441890166,0.1173469387755101,1,0.793103448275862,0,2,2,0,59.4
0.8571428571428572,1,0,0.3856960408684547,0.6836734693877549,1,0.8620689655172412,2,2,1,0,51.9
0.8571428571428572,0,3,0.0779054916985951,0.9047619047619044,1,0.0,2,3,0,0,21.3
0.8571428571428572,0,5,0.9208173690932312,1.0,1,0.5689655172413793,0,2,1,2,89.7
0.7142857142857144,0,6,0.8237547892720306,0.6428571428571428,0,0.6379310344827586,1,0,0,1,96.1
0.0,0,4,0.2707535121328225,0.9829931972789114,1,0.7586206896551725,1,3,0,0,71.9
0.7142857142857144,2,0,0.9361430395913156,0.1513605442176869,1,0.3103448275862069,0,3,2,0,75.9
0.7142857142857144,1,1,0.8109833971902937,0.6020408163265305,1,0.8620689655172412,0,2,1,0,84.7
0.4285714285714284,0,2,0.8710089399744573,0.7653061224489794,1,0.5000000000000001,1,1,2,2,66.2
0.7142857142857144,1,0,0.7701149425287357,0.1751700680272108,1,0.5344827586206896,1,4,1,2,56.4
0.2857142857142856,2,2,0.1021711366538952,1.0,1,0.3275862068965517,1,4,0,0,57.8
0.4285714285714284,2,2,0.1494252873563218,0.714285714285714,1,0.724137931034483,0,3,2,2,39.0
0.7142857142857144,2,0,0.8825031928480205,0.8265306122448979,1,0.4482758620689656,1,0,0,0,100.0
0.8571428571428572,0,3,0.3550446998722861,0.4302721088435375,1,0.5000000000000001,1,0,2,2,66.5
0.1428571428571428,1,1,0.6845466155810984,0.8588435374149657,0,0.1379310344827587,2,0,2,2,66.1
0.8571428571428572,2,1,0.2043422733077905,0.3758503401360544,1,0.7758620689655172,0,3,1,1,31.0
0.7142857142857144,2,3,0.7982120051085568,0.3758503401360544,1,0.6724137931034483,1,4,0,1,68.3
0.4285714285714284,1,3,0.1634738186462324,0.6156462585034013,1,0.4482758620689656,2,1,0,2,39.5
1.0,1,3,0.9987228607918264,0.0850340136054421,1,0.0517241379310345,0,4,0,2,70.3
0.5714285714285716,2,0,0.9987228607918264,0.0,0,0.5344827586206896,0,4,2,0,72.8
0.5714285714285716,0,4,0.2056194125159642,0.5340136054421767,1,0.8275862068965517,1,3,2,2,54.3
0.4285714285714284,1,5,0.8301404853128991,0.7295918367346936,1,0.0689655172413793,1,3,2,1,81.1
0.8571428571428572,1,1,0.5108556832694764,0.3333333333333332,1,0.2586206896551724,1,1,2,2,43.6
1.0,1,6,0.9118773946360152,0.1836734693877549,1,0.1551724137931035,2,3,2,0,65.8
0.5714285714285716,2,6,0.7841634738186462,0.921768707482993,1,0.7586206896551725,0,2,0,2,91.1
0.8571428571428572,1,5,0.9195402298850576,0.2738095238095237,1,0.1206896551724138,1,0,2,0,96.9
0.0,1,3,0.9770114942528736,0.2431972789115645,1,0.0517241379310345,2,4,1,2,57.3
0.8571428571428572,0,3,0.7701149425287357,0.9659863945578232,1,0.810344827586207,1,3,1,2,83.4
0.4285714285714284,0,0,0.3729246487867177,0.7312925170068025,1,0.4827586206896553,0,2,0,0,72.7
0.0,0,0,0.5083014048531289,0.4030612244897957,1,0.4827586206896553,1,4,1,2,42.4
1.0,0,5,0.2005108556832694,0.16156462585034,1,0.3620689655172414,0,4,0,0,53.3
0.1428571428571428,0,0,0.5466155810983397,0.8775510204081631,1,0.6551724137931035,2,1,1,0,66.5
1.0,1,4,0.8454661558109834,0.0221088435374148,1,0.3793103448275862,0,3,2,2,76.2
0.8571428571428572,1,0,0.6998722860791825,0.8027210884353739,1,0.8620689655172412,2,4,2,0,77.2
0.0,0,3,0.1928480204342273,0.7159863945578231,1,0.9310344827586208,2,0,2,2,56.5
0.2857142857142856,0,1,0.0945083014048531,0.6547619047619044,1,0.9482758620689654,0,2,0,2,51.1
0.7142857142857144,0,3,0.1392081736909323,0.2534013605442176,1,0.1551724137931035,2,2,0,2,34.6
0.5714285714285716,0,5,0.1468710089399744,0.5374149659863945,1,0.6551724137931035,1,4,0,2,40.8
0.4285714285714284,0,5,0.9284802043422732,0.4251700680272106,0,0.1724137931034483,1,0,2,2,91.5
0.7142857142857144,1,0,0.7790549169859514,0.923469387755102,1,1.0,2,3,2,2,71.0
0.5714285714285716,0,0,0.2286079182630907,0.4455782312925169,1,0.2241379310344828,1,1,0,2,55.0
0.8571428571428572,0,6,0.4393358876117497,0.3486394557823129,1,0.086206896551724,2,0,0,2,45.7
1.0,0,3,0.2081736909323116,0.0646258503401359,1,0.689655172413793,1,4,1,2,47.2
0.5714285714285716,0,0,0.1455938697318007,0.7874149659863945,0,0.5172413793103449,2,4,0,2,55.1
1.0,1,2,0.3639846743295019,0.5221088435374148,1,0.879310344827586,0,4,2,2,67.9
0.2857142857142856,0,5,0.9489144316730524,0.9727891156462584,1,0.3620689655172414,0,3,2,2,91.5
0.8571428571428572,0,0,0.2464878671775223,0.2636054421768706,1,0.0689655172413793,2,4,2,2,49.4
0.0,2,0,0.8071519795657727,0.443877551020408,0,0.0517241379310345,1,2,1,2,64.3
0.7142857142857144,1,6,0.5095785440613027,0.8095238095238093,1,0.5689655172413793,2,1,2,2,58.7
0.8571428571428572,0,3,0.6398467432950191,0.6632653061224487,0,0.3448275862068964,1,2,2,2,60.0
1.0,1,0,0.3307790549169859,0.2363945578231291,1,0.689655172413793,2,4,2,2,50.7
0.4285714285714284,1,2,0.0025542784163473,0.4608843537414966,1,0.724137931034483,2,2,1,1,27.3
0.7142857142857144,2,4,0.5772669220945083,0.8724489795918366,1,0.0172413793103449,1,3,0,1,87.9
0.2857142857142856,2,1,0.3333333333333333,0.986394557823129,1,0.5517241379310344,2,3,1,0,66.4
0.1428571428571428,2,2,0.0983397190293741,0.2568027210884352,1,0.103448275862069,1,2,0,2,37.0
0.2857142857142856,2,4,0.7458492975734354,0.2517006802721087,1,0.2413793103448276,2,4,0,2,66.7
0.5714285714285716,2,3,0.5389527458492975,0.3316326530612243,0,0.7758620689655172,0,2,1,0,54.8
0.4285714285714284,1,6,0.177522349936143,0.7993197278911561,1,0.0689655172413793,2,3,0,2,31.6
0.7142857142857144,2,1,0.2490421455938697,0.3537414965986394,1,0.8965517241379312,0,2,2,0,54.3
0.7142857142857144,0,3,0.7100893997445721,0.7942176870748296,1,0.8965517241379312,0,4,0,2,66.5
0.5714285714285716,1,1,0.1992337164750957,0.7755102040816326,1,0.2758620689655173,2,4,2,0,35.8
0.5714285714285716,0,5,0.2183908045977011,0.2414965986394556,0,0.4137931034482759,0,4,2,1,35.1
0.8571428571428572,0,6,0.0613026819923371,0.5867346938775508,0,0.724137931034483,1,2,1,2,55.8
0.4285714285714284,1,5,0.7100893997445721,0.8741496598639453,1,0.2586206896551724,2,4,2,2,43.1
0.2857142857142856,0,5,0.6704980842911877,0.2159863945578229,0,0.5517241379310344,2,0,2,0,79.0
0.0,2,4,0.401021711366539,0.91156462585034,0,0.0,0,2,2,2,50.9
0.5714285714285716,2,6,0.3473818646232439,0.8435374149659862,1,0.5000000000000001,1,1,1,2,62.4
0.1428571428571428,1,5,0.4329501915708812,0.2499999999999999,1,0.8620689655172412,2,2,1,2,37.8
1.0,2,2,0.003831417624521,0.5238095238095237,1,0.3275862068965517,2,1,2,0,28.0
0.4285714285714284,2,2,0.5555555555555555,0.7959183673469388,1,0.9655172413793102,2,4,0,0,63.8
0.5714285714285716,0,0,0.6104725415070242,0.1989795918367345,1,0.6034482758620688,0,2,1,2,38.1
0.0,2,4,0.6743295019157088,0.2006802721088434,1,0.8965517241379312,0,0,0,0,54.1
0.4285714285714284,2,0,0.3716475095785441,0.4336734693877548,1,0.3448275862068964,2,4,2,1,72.5
0.0,1,1,0.7688378033205618,0.0595238095238094,1,0.8275862068965517,0,2,0,2,65.9
0.7142857142857144,0,3,0.6283524904214559,1.0,1,0.3448275862068964,1,2,1,0,77.0
0.7142857142857144,0,2,0.6245210727969348,0.6785714285714284,1,0.724137931034483,2,1,1,1,73.4
0.2857142857142856,1,6,0.0893997445721583,0.6581632653061222,1,0.5000000000000001,0,0,0,2,55.9
1.0,2,0,0.4865900383141763,0.6972789115646256,1,0.9310344827586208,2,3,1,0,51.4
0.1428571428571428,1,6,0.1915708812260536,0.9319727891156462,0,0.4310344827586206,1,2,0,2,55.5
0.8571428571428572,2,3,0.10727969348659,0.1904761904761903,1,0.7413793103448277,0,2,0,2,42.7
0.4285714285714284,1,3,0.6206896551724138,0.1547619047619047,1,0.9655172413793102,0,2,0,0,72.4
0.5714285714285716,0,2,0.0255427841634738,0.7210884353741496,1,0.0689655172413793,1,3,2,2,44.4
0.8571428571428572,1,2,0.4367816091954023,0.5391156462585032,0,0.6551724137931035,1,2,0,1,64.4
0.4285714285714284,2,0,0.2158365261813538,0.4472789115646258,1,0.5689655172413793,2,1,1,0,59.9
1.0,1,0,0.7343550446998722,0.6683673469387754,1,0.0172413793103449,2,0,0,0,82.9
0.7142857142857144,0,5,0.7624521072796935,0.41156462585034,1,0.0344827586206897,0,1,1,2,69.7
0.4285714285714284,0,3,0.5083014048531289,0.6649659863945576,0,0.810344827586207,1,2,2,0,72.7
0.8571428571428572,2,2,0.1583652618135377,0.0884353741496597,1,0.8448275862068965,1,2,0,0,54.4
0.1428571428571428,1,6,0.7369093231162196,0.4506802721088434,1,0.913793103448276,2,3,2,1,67.3
0.2857142857142856,2,5,0.5095785440613027,0.3180272108843536,1,0.5000000000000001,1,3,1,2,52.4
0.2857142857142856,0,3,0.8403575989782887,0.8843537414965983,1,0.7413793103448277,0,4,0,2,85.0
0.2857142857142856,1,2,0.3588761174968072,0.20578231292517,1,0.5344827586206896,0,4,2,0,54.3
0.7142857142857144,2,2,0.3537675606641124,0.1071428571428569,1,0.4482758620689656,1,2,1,2,38.4
0.2857142857142856,2,6,0.1430395913154533,0.8503401360544216,1,0.3965517241379311,1,2,2,1,40.8
0.8571428571428572,0,0,1.0000000000000002,0.2840136054421767,1,0.6379310344827586,1,1,2,2,92.4
1.0,1,5,0.0,0.3401360544217686,1,0.0,1,3,2,2,29.0
0.2857142857142856,1,4,0.3154533844189016,0.5119047619047619,1,0.810344827586207,1,4,2,0,69.3
0.5714285714285716,0,4,0.9080459770114944,0.95578231292517,1,0.7758620689655172,0,4,1,2,90.8
0.4285714285714284,1,2,0.8722860791826309,0.1139455782312923,1,1.0,2,4,1,2,61.7
1.0,2,0,0.5031928480204342,0.5782312925170066,1,0.879310344827586,1,4,0,1,60.6
0.4285714285714284,1,1,0.4061302681992337,0.518707482993197,0,0.724137931034483,1,1,2,2,54.8
0.4285714285714284,1,4,0.0587484035759897,0.2363945578231291,1,0.2413793103448276,2,2,1,2,36.7
0.5714285714285716,1,3,0.8531289910600255,0.032312925170068,0,0.5172413793103449,2,0,1,1,60.9
0.8571428571428572,1,5,0.772669220945083,0.7551020408163265,0,0.2586206896551724,1,1,2,0,82.2
0.4285714285714284,1,5,0.8825031928480205,0.3078231292517006,1,0.4655172413793104,0,0,2,1,85.8
0.8571428571428572,2,1,0.950191570881226,0.5221088435374148,1,0.2586206896551724,2,0,2,2,94.1
0.1428571428571428,1,2,0.558109833971903,0.6836734693877549,1,0.9827586206896554,0,0,2,1,69.0
0.4285714285714284,1,5,0.6283524904214559,0.693877551020408,1,0.2586206896551724,0,4,2,2,62.5
0.2857142857142856,2,5,0.5606641123882503,0.3418367346938775,1,0.1206896551724138,2,2,1,2,39.2
0.7142857142857144,1,6,0.8378033205619412,0.4744897959183671,1,0.879310344827586,1,2,2,1,92.8
0.5714285714285716,1,3,0.5070242656449553,0.639455782312925,1,0.4827586206896553,0,3,1,2,57.4
0.0,1,5,0.7088122605363985,0.5884353741496597,1,0.1551724137931035,0,4,1,0,68.3
0.8571428571428572,2,0,0.8071519795657727,0.1734693877551019,1,0.5344827586206896,1,3,1,1,87.0
1.0,2,0,0.3205619412515964,0.2687074829931971,1,0.6379310344827586,2,1,0,1,45.4
0.2857142857142856,2,6,0.177522349936143,0.7244897959183672,1,0.5517241379310344,0,1,2,2,63.0
0.8571428571428572,2,3,0.4163473818646232,0.857142857142857,1,0.2586206896551724,1,3,0,2,49.6
0.1428571428571428,0,1,0.8045977011494253,0.5051020408163263,1,0.3793103448275862,1,2,2,0,93.5
0.7142857142857144,0,6,0.6679438058748403,0.0238095238095237,1,1.0,2,0,0,2,79.9
0.7142857142857144,1,3,0.3435504469987229,0.899659863945578,1,0.8965517241379312,2,3,0,0,72.9
0.4285714285714284,1,2,0.9208173690932312,0.4914965986394557,1,0.9482758620689654,1,0,0,1,100.0
0.5714285714285716,2,1,0.3716475095785441,0.3639455782312923,1,0.9310344827586208,0,3,2,2,41.7
0.0,1,2,0.0319284802043422,0.2738095238095237,1,0.0344827586206897,0,4,1,2,19.599
0.1428571428571428,1,5,0.7624521072796935,0.0017006802721087,1,0.2931034482758621,0,0,1,2,66.6
0.2857142857142856,0,3,0.475095785440613,0.2125850340136054,1,0.2241379310344828,0,1,2,2,42.4
1.0,1,4,0.4648786717752236,0.2414965986394556,1,0.2931034482758621,0,1,2,2,62.5
0.7142857142857144,1,0,0.2822477650063857,0.2925170068027209,1,0.4827586206896553,0,1,0,1,39.9
0.2857142857142856,0,3,0.7943805874840357,0.2244897959183671,1,0.6034482758620688,2,0,2,2,75.3
0.4285714285714284,1,3,0.0140485312899106,0.7074829931972788,1,0.9827586206896554,2,2,0,2,50.9
0.0,2,3,0.5376756066411239,0.1955782312925169,1,0.5517241379310344,1,0,2,2,81.6
