age,study_hours,sleep_hours,sleep_quality,facility_rating,exam_difficulty,exam_score,gender_male,gender_other,course_b.sc,course_b.tech,course_ba,course_bba,course_bca,course_diploma,internet_access_yes,study_method_group study,study_method_mixed,study_method_online videos,study_method_self-study
0.2857142857142856,0.1583652618135377,0.2413793103448276,0,1,0,39.6,True,False,False,False,False,True,False,False,False,False,False,False,False
0.4285714285714284,0.4444444444444445,0.0,0,0,1,47.9,False,True,False,True,False,False,False,False,True,False,True,False,False
1.0,0.8071519795657727,0.5172413793103449,2,2,1,83.2,True,False,False,False,False,False,True,False,True,False,False,False,True
0.7142857142857144,0.1136653895274585,0.8448275862068965,0,0,1,19.599,False,True,True,False,False,False,False,False,True,False,False,False,True
0.0,0.4891443167305236,0.2758620689655173,1,1,1,44.5,False,False,False,False,False,False,False,False,False,True,False,False,False
0.8571428571428572,0.1417624521072797,0.2241379310344828,2,2,0,51.4,False,True,True,False,False,False,False,False,True,False,False,True,False
0.2857142857142856,0.0140485312899106,0.2413793103448276,0,0,0,19.599,True,False,False,True,False,False,False,False,True,False,False,True,False
0.5714285714285716,0.4099616858237548,0.4827586206896553,1,1,1,37.1,False,False,False,False,False,True,False,False,True,False,False,True,False
0.2857142857142856,0.6296296296296295,0.4655172413793104,0,2,1,61.2,False,False,False,False,False,False,False,False,True,False,False,False,False
0.5714285714285716,0.545338441890166,0.5172413793103449,2,1,1,77.6,True,False,False,False,False,False,True,False,True,False,True,False,False
0.7142857142857144,0.6257982120051085,0.2758620689655173,2,2,1,82.1,False,False,False,True,False,False,False,False,False,False,False,False,False
0.1428571428571428,0.1762452107279693,0.0172413793103449,1,1,2,40.0,False,False,False,False,False,False,False,False,True,False,False,False,True
0.1428571428571428,0.9233716475095785,0.724137931034483,2,2,0,99.1,False,False,True,False,False,False,False,False,True,False,False,True,False
0.2857142857142856,0.3269476372924649,0.5862068965517241,1,1,0,43.6,True,False,True,False,False,False,False,False,False,False,True,False,False
0.8571428571428572,0.6053639846743295,0.3275862068965517,2,1,1,54.1,False,True,False,False,False,False,False,True,False,False,False,True,False
0.2857142857142856,0.6372924648786717,0.1724137931034483,2,0,1,73.6,True,False,False,False,False,False,False,False,True,True,False,False,False
0.0,0.5734355044699873,0.5000000000000001,1,1,2,61.2,True,False,False,False,False,False,True,False,True,False,False,False,True
0.1428571428571428,0.2337164750957854,0.3620689655172414,0,1,2,25.9,True,False,False,False,False,False,False,True,True,False,False,True,False
0.7142857142857144,0.475095785440613,0.0172413793103449,1,2,1,70.4,False,False,False,False,False,True,False,False,True,False,False,False,False
0.0,0.8991060025542784,0.7068965517241378,1,1,1,78.3,True,False,False,False,False,False,False,False,True,False,False,True,False
0.5714285714285716,0.8876117496807152,0.9827586206896554,0,0,1,77.8,False,False,False,False,False,True,False,False,False,False,True,False,False
1.0,0.4431673052362707,0.6724137931034483,0,1,1,34.1,True,False,False,False,False,True,False,False,True,False,False,False,False
0.0,0.8160919540229885,0.913793103448276,1,0,1,54.0,False,False,False,False,True,False,False,False,False,True,False,False,False
0.8571428571428572,0.9553001277139208,0.3620689655172414,2,2,2,89.0,True,False,False,False,False,False,False,True,False,False,False,False,True
0.4285714285714284,0.1545338441890166,0.2413793103448276,1,0,0,25.6,False,False,False,True,False,False,False,False,True,True,False,False,False
0.1428571428571428,0.933588761174968,0.1379310344827587,0,0,0,81.4,True,False,False,False,True,False,False,False,True,False,False,False,False
0.2857142857142856,0.70242656449553,0.5517241379310344,2,0,1,95.2,False,True,False,False,True,False,False,False,True,False,True,False,False
0.4285714285714284,0.0,0.7413793103448277,0,1,2,19.599,True,False,False,True,False,False,False,False,True,False,False,False,True
0.1428571428571428,0.9514687100893996,0.4655172413793104,2,0,1,83.1,True,False,False,False,False,True,False,False,True,True,False,False,False
1.0,0.5427841634738186,0.103448275862069,0,2,1,43.4,True,False,False,False,True,False,False,False,False,False,False,True,False
0.8571428571428572,0.3754789272030651,0.8275862068965517,1,2,1,58.3,True,False,True,False,False,False,False,False,False,False,False,True,False
0.5714285714285716,0.6015325670498084,0.9655172413793102,0,2,1,63.2,False,True,False,True,False,False,False,False,True,True,False,False,False
1.0,0.2835249042145594,0.8620689655172412,1,0,1,46.9,False,False,True,False,False,False,False,False,True,False,False,False,False
0.2857142857142856,0.0727969348659003,0.7068965517241378,2,2,1,49.0,True,False,False,False,True,False,False,False,True,False,False,False,False
1.0,1.0000000000000002,0.9827586206896554,0,1,0,100.0,False,False,True,False,False,False,False,False,False,True,False,False,False
0.2857142857142856,0.0817369093231162,0.0344827586206897,2,2,1,47.6,False,False,False,False,False,False,False,True,True,False,False,False,False
0.1428571428571428,0.9348659003831418,0.3620689655172414,1,1,0,71.8,True,False,False,False,False,False,True,False,True,False,False,True,False
0.8571428571428572,0.0293742017879948,0.8620689655172412,2,0,2,52.8,False,False,True,False,False,False,False,False,True,False,False,False,False
0.5714285714285716,0.6168582375478927,0.879310344827586,0,1,2,56.7,True,False,False,False,False,False,False,True,True,False,False,False,False
1.0,0.0970625798212005,0.8275862068965517,0,1,2,19.9,False,False,False,False,False,False,False,True,False,False,True,False,False
0.4285714285714284,0.0191570881226053,0.7586206896551725,0,0,1,41.8,False,False,True,False,False,False,False,False,True,False,False,False,False
0.4285714285714284,0.6002554278416348,0.724137931034483,1,2,0,63.0,False,True,False,False,True,False,False,False,True,True,False,False,False
0.7142857142857144,0.0498084291187739,0.7068965517241378,2,1,1,55.8,False,True,False,False,False,False,False,True,True,False,False,True,False
0.8571428571428572,0.91698595146871,0.2241379310344828,2,1,0,68.9,True,False,False,True,False,False,False,False,True,False,False,False,False
0.1428571428571428,0.7369093231162196,0.6379310344827586,2,0,0,59.3,True,False,False,False,False,True,False,False,True,True,False,False,False
0.7142857142857144,0.0166028097062579,0.2758620689655173,1,1,1,28.3,True,False,True,False,False,False,False,False,True,True,False,False,False
0.2857142857142856,0.0,0.2413793103448276,1,1,1,29.4,True,False,False,False,False,False,False,False,True,False,False,True,False
1.0,0.6002554278416348,0.0517241379310345,0,2,0,66.5,False,False,False,False,False,True,False,False,True,False,True,False,False
0.2857142857142856,0.8033205619412516,0.3103448275862069,2,0,0,62.8,True,False,False,False,False,False,False,True,True,False,False,False,True
0.7142857142857144,0.3946360153256705,0.7586206896551725,0,1,0,58.3,True,False,False,False,True,False,False,False,True,False,False,False,False
0.4285714285714284,0.5606641123882503,0.1896551724137931,0,1,0,62.4,False,False,False,False,False,True,False,False,True,False,False,True,False
0.1428571428571428,0.260536398467433,0.2068965517241379,1,2,0,33.4,False,False,False,False,False,False,False,False,True,True,False,False,False
0.7142857142857144,0.6296296296296295,0.3620689655172414,1,2,0,80.9,True,False,False,False,False,True,False,False,True,False,False,False,False
1.0,0.8020434227330779,0.5517241379310344,2,0,2,61.7,True,False,False,False,True,False,False,False,True,True,False,False,False
0.2857142857142856,0.3997445721583653,0.2241379310344828,0,0,0,45.7,False,True,False,True,False,False,False,False,False,False,False,False,False
0.5714285714285716,0.1621966794380587,0.4482758620689656,1,1,0,54.4,True,False,False,False,False,False,True,False,True,False,False,False,True
0.1428571428571428,0.7049808429118773,0.6379310344827586,2,1,0,70.0,True,False,False,False,True,False,False,False,True,False,False,False,False
0.7142857142857144,0.8224776500638569,0.879310344827586,2,2,0,88.0,False,False,True,False,False,False,False,False,True,False,False,False,False
0.0,0.5887611749680716,0.3448275862068964,0,0,2,48.0,False,False,False,False,False,False,False,False,False,False,False,False,True
0.2857142857142856,0.2030651340996168,0.2586206896551724,1,0,2,21.0,False,True,True,False,False,False,False,False,True,False,False,False,True
0.4285714285714284,0.2579821200510856,0.7758620689655172,1,2,0,28.2,True,False,False,False,False,False,False,True,True,False,False,True,False
0.1428571428571428,0.40485312899106,0.2241379310344828,0,0,2,35.5,False,True,False,True,False,False,False,False,True,False,False,False,True
1.0,0.9067688378033204,0.689655172413793,2,0,0,94.1,False,False,False,False,False,True,False,False,False,False,False,True,False
0.8571428571428572,0.6896551724137931,0.7758620689655172,0,2,1,80.4,False,False,True,False,False,False,False,False,True,False,False,False,False
0.5714285714285716,0.074074074074074,0.9310344827586208,1,1,2,50.1,False,True,False,False,False,False,False,True,True,False,True,False,False
0.8571428571428572,0.9106002554278416,0.5689655172413793,1,1,1,68.5,True,False,False,False,False,False,False,False,True,False,False,True,False
0.0,0.3384418901660281,0.810344827586207,2,2,1,59.5,False,True,False,False,False,False,True,False,True,True,False,False,False
0.5714285714285716,0.7611749680715197,0.086206896551724,1,1,2,54.0,False,False,False,False,False,False,False,False,True,False,False,False,True
0.5714285714285716,0.8748403575989783,0.9482758620689654,0,2,0,92.8,False,False,True,False,False,False,False,False,True,False,False,False,False
0.1428571428571428,0.7879948914431673,0.8965517241379312,2,0,0,78.2,True,False,False,False,False,False,False,True,True,False,False,False,True
0.0,0.1443167305236271,0.810344827586207,1,1,1,35.1,False,False,False,False,False,True,False,False,True,False,False,True,False
0.8571428571428572,0.4776500638569604,0.810344827586207,1,1,2,49.0,False,True,False,False,False,False,False,True,True,False,False,True,False
0.2857142857142856,0.9272030651340996,0.8965517241379312,1,1,1,86.2,True,False,True,False,False,False,False,False,True,False,False,True,False
0.8571428571428572,0.8314176245210727,0.689655172413793,2,0,1,72.3,True,False,False,False,False,False,False,False,True,True,False,False,False
0.0,0.5836526181353767,0.8448275862068965,2,0,2,53.1,False,False,False,False,False,False,True,False,False,False,False,False,True
0.8571428571428572,0.8160919540229885,0.6206896551724138,1,0,1,67.7,False,True,False,False,False,False,False,True,True,False,False,False,True
0.4285714285714284,0.9386973180076628,0.3965517241379311,2,0,1,81.2,True,False,False,False,True,False,False,False,False,False,False,True,False
0.1428571428571428,0.1494252873563218,0.3620689655172414,1,2,2,46.8,True,False,False,False,False,False,False,False,True,True,False,False,False
0.4285714285714284,0.4099616858237548,0.2241379310344828,1,0,0,44.5,False,True,False,True,False,False,False,False,True,True,False,False,False
0.5714285714285716,0.2988505747126437,0.9482758620689654,1,0,2,58.2,False,False,False,True,False,False,False,False,True,True,False,False,False
0.8571428571428572,0.4061302681992337,0.3275862068965517,1,0,0,39.8,False,True,False,False,False,False,False,True,True,False,False,False,True
0.7142857142857144,0.6883780332056194,0.5689655172413793,0,0,0,58.6,True,False,False,False,False,False,True,False,False,False,False,False,False
0.1428571428571428,0.8326947637292464,0.9655172413793102,0,1,1,65.9,False,True,False,False,True,False,False,False,True,False,False,False,True
0.0,0.4316730523627075,0.5000000000000001,0,2,1,53.2,False,False,False,False,False,False,False,False,True,False,True,False,False
0.5714285714285716,0.8186462324393359,0.3620689655172414,0,0,2,56.7,False,False,False,False,False,False,True,False,True,False,False,False,False
0.7142857142857144,0.3448275862068965,0.103448275862069,2,1,1,61.9,False,False,False,False,False,False,True,False,True,False,True,False,False
0.1428571428571428,0.1277139208173691,0.8448275862068965,1,0,1,38.0,True,False,False,False,True,False,False,False,True,False,False,True,False
0.2857142857142856,0.9540229885057472,0.7586206896551725,0,1,1,72.6,True,False,False,False,False,False,True,False,True,False,True,False,False
0.1428571428571428,0.074074074074074,0.0172413793103449,1,2,2,19.599,False,False,True,False,False,False,False,False,True,False,False,False,True
0.2857142857142856,0.7394636015325671,0.1896551724137931,1,2,1,63.4,False,True,False,False,True,False,False,False,True,False,False,False,False
0.5714285714285716,0.9144316730523628,0.1551724137931035,2,1,0,67.8,True,False,False,False,False,False,True,False,True,True,False,False,False
0.2857142857142856,0.4431673052362707,0.7068965517241378,0,2,1,49.2,True,False,False,False,False,True,False,False,True,True,False,False,False
0.0,0.0753512132822477,0.8275862068965517,1,1,2,39.3,False,True,False,True,False,False,False,False,True,True,False,False,False
0.4285714285714284,0.1008939974457215,0.5172413793103449,0,0,2,19.599,False,False,False,False,False,True,False,False,True,False,True,False,False
1.0,0.636015325670498,0.7068965517241378,1,2,1,79.0,True,False,False,False,False,False,True,False,True,False,False,False,False
0.7142857142857144,0.2758620689655173,0.4482758620689656,0,1,1,41.5,False,True,False,False,False,False,False,True,True,False,False,True,False
0.7142857142857144,0.7062579821200511,0.0689655172413793,1,1,1,64.1,False,True,False,False,False,False,False,True,True,False,False,False,False
0.7142857142857144,0.053639846743295,0.0689655172413793,2,1,1,38.6,False,True,False,False,False,False,False,False,False,True,False,False,False
0.7142857142857144,0.2120051085568327,0.7586206896551725,0,0,0,45.1,True,False,False,False,False,False,False,False,True,False,True,False,False
0.2857142857142856,0.0063856960408684,0.1896551724137931,0,2,0,19.599,False,True,False,False,False,False,False,False,False,True,False,False,False
0.5714285714285716,0.3537675606641124,0.103448275862069,0,2,1,57.3,False,True,False,False,True,False,False,False,True,False,False,False,False
0.7142857142857144,0.8531289910600255,0.689655172413793,2,1,2,63.9,False,False,False,False,True,False,False,False,True,False,False,False,True
0.4285714285714284,0.70242656449553,0.8965517241379312,0,0,0,50.3,False,True,False,False,False,True,False,False,True,False,False,False,False
0.8571428571428572,0.2796934865900383,0.3620689655172414,2,2,1,46.4,False,True,False,False,True,False,False,False,True,False,False,False,True
0.2857142857142856,0.5108556832694764,0.0517241379310345,2,1,0,52.6,True,False,True,False,False,False,False,False,True,False,False,True,False
0.8571428571428572,0.735632183908046,0.5000000000000001,0,1,1,64.4,True,False,False,False,False,False,False,False,False,False,False,False,True
0.0,0.9565772669220944,0.8965517241379312,1,1,1,75.9,False,True,False,False,False,False,True,False,False,False,False,False,True
0.0,0.8365261813537676,0.9827586206896554,1,1,0,75.8,False,False,False,False,False,False,False,True,True,False,False,True,False
0.4285714285714284,0.7254150702426564,0.0,1,1,1,61.5,False,False,False,False,False,False,True,False,True,False,False,False,False
0.7142857142857144,0.1915708812260536,0.8275862068965517,0,2,1,30.5,True,False,False,False,False,False,False,False,True,False,False,False,True
0.0,0.8876117496807152,0.2068965517241379,1,0,1,82.0,False,True,False,False,False,False,True,False,True,False,True,False,False
0.4285714285714284,0.3805874840357599,0.793103448275862,2,1,2,59.5,False,False,False,False,False,True,False,False,True,False,False,False,False
0.5714285714285716,0.8441890166028098,0.793103448275862,2,2,0,93.4,True,False,False,False,False,True,False,False,True,False,True,False,False
0.4285714285714284,0.3231162196679438,0.6551724137931035,1,1,0,44.0,True,False,False,False,False,False,False,True,True,False,False,False,True
0.5714285714285716,0.10727969348659,0.6379310344827586,2,0,1,57.5,False,True,False,False,False,True,False,False,False,False,False,False,False
0.1428571428571428,0.8429118773946359,0.8275862068965517,0,1,1,66.0,False,False,False,False,False,False,False,True,True,False,False,True,False
1.0,0.1634738186462324,0.5862068965517241,1,0,1,43.4,True,False,False,True,False,False,False,False,True,False,False,False,False
0.2857142857142856,0.8480204342273308,0.8965517241379312,0,1,1,60.2,False,True,False,False,False,False,False,True,False,False,False,True,False
0.5714285714285716,0.4853128991060025,0.9655172413793102,1,1,1,63.3,False,False,False,True,False,False,False,False,True,False,True,False,False
0.1428571428571428,0.3218390804597701,0.6379310344827586,1,0,1,51.0,True,False,True,False,False,False,False,False,True,False,True,False,False
0.0,0.5568326947637293,0.2068965517241379,1,0,0,55.8,True,False,False,False,False,True,False,False,True,False,False,True,False
0.8571428571428572,0.3690932311621967,0.793103448275862,0,1,1,47.9,True,False,False,False,True,False,False,False,True,False,True,False,False
0.1428571428571428,0.2503192848020434,0.0344827586206897,0,1,0,19.599,True,False,False,False,False,False,True,False,True,False,False,True,False
0.2857142857142856,0.4521072796934866,0.810344827586207,2,0,2,66.4,True,False,True,False,False,False,False,False,True,False,False,True,False
0.7142857142857144,0.9361430395913156,0.8965517241379312,0,2,0,81.5,False,False,False,False,False,False,False,True,True,False,False,False,True
0.7142857142857144,1.0000000000000002,0.4137931034482759,1,0,0,67.3,False,False,False,False,False,True,False,False,True,False,False,False,False
0.8571428571428572,0.0,0.5000000000000001,1,2,1,26.9,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.776500638569604,0.8275862068965517,1,1,0,64.4,True,False,False,True,False,False,False,False,True,True,False,False,False
0.8571428571428572,0.0574712643678161,0.6379310344827586,2,2,1,49.8,False,True,False,True,False,False,False,False,True,True,False,False,False
0.8571428571428572,0.5274584929757343,0.5344827586206896,2,1,1,63.6,False,False,True,False,False,False,False,False,False,True,False,False,False
0.5714285714285716,0.3537675606641124,0.0344827586206897,1,1,0,47.3,False,False,False,False,True,False,False,False,True,False,False,False,False
1.0,0.0395913154533844,0.5344827586206896,2,0,1,33.5,True,False,False,False,False,False,False,True,False,False,False,False,False
0.0,0.9527458492975734,0.3275862068965517,2,0,1,87.1,True,False,True,False,False,False,False,False,True,False,False,False,True
0.0,0.1443167305236271,0.2586206896551724,1,2,2,25.2,False,False,True,False,False,False,False,False,True,False,False,False,True
0.4285714285714284,0.4840357598978289,0.9310344827586208,0,1,1,53.2,False,True,True,False,False,False,False,False,True,False,False,True,False
0.7142857142857144,0.1085568326947637,0.2413793103448276,2,0,0,31.2,False,True,True,False,False,False,False,False,True,False,False,False,True
1.0,0.9348659003831418,0.2586206896551724,1,0,2,63.9,False,False,False,False,False,False,False,False,True,True,False,False,False
0.2857142857142856,0.8876117496807152,0.689655172413793,0,2,1,78.8,False,False,True,False,False,False,False,False,False,False,False,False,True
0.8571428571428572,0.0395913154533844,0.1551724137931035,2,0,0,19.599,False,False,False,False,False,False,True,False,True,False,True,False,False
0.4285714285714284,0.9514687100893996,0.8965517241379312,0,0,2,68.4,False,False,False,False,False,False,True,False,True,False,False,False,True
0.4285714285714284,0.1877394636015326,0.1206896551724138,1,1,1,31.4,True,False,False,False,True,False,False,False,True,False,False,True,False
0.4285714285714284,0.6577266922094509,0.3965517241379311,1,1,1,61.4,False,False,False,False,False,False,False,False,True,False,False,True,False
0.0,0.9016602809706258,0.4655172413793104,1,0,2,67.6,True,False,False,True,False,False,False,False,True,False,False,False,False
0.4285714285714284,0.3243933588761175,0.793103448275862,1,0,2,39.7,False,True,False,False,False,False,False,True,True,False,False,True,False
0.8571428571428572,0.4687100893997446,0.1379310344827587,0,1,0,22.0,False,False,False,False,False,True,False,False,True,True,False,False,False
0.7142857142857144,0.1736909323116219,0.086206896551724,1,2,1,31.9,False,True,False,False,False,False,False,True,True,False,False,False,True
0.4285714285714284,0.314176245210728,0.3620689655172414,1,2,1,69.2,True,False,False,False,True,False,False,False,True,False,False,False,False
0.4285714285714284,0.0,0.2241379310344828,2,1,1,31.9,False,False,False,False,False,False,True,False,True,False,False,True,False
1.0,0.3767560664112388,0.4655172413793104,0,0,2,32.9,True,False,False,False,True,False,False,False,True,False,False,False,True
